program_id,ts_minute,batches_created,pieces_processed,weight_processed_g
13,2025-06-13T06:44:00Z,4,141,18792
13,2025-06-13T06:45:00Z,3,130,17239
13,2025-06-13T06:46:00Z,4,141,19059
13,2025-06-13T06:47:00Z,4,145,19270
13,2025-06-13T06:48:00Z,2,136,18789
13,2025-06-13T06:49:00Z,5,145,19963
13,2025-06-13T06:50:00Z,3,149,20389
13,2025-06-13T06:51:00Z,6,139,19211
13,2025-06-13T06:52:00Z,4,141,19999
13,2025-06-13T06:53:00Z,2,131,18133
13,2025-06-13T06:54:00Z,5,128,18343
13,2025-06-13T06:55:00Z,4,126,18717
13,2025-06-13T06:56:00Z,5,142,21254
13,2025-06-13T06:57:00Z,3,137,20279
13,2025-06-13T06:58:00Z,6,135,20028
13,2025-06-13T06:59:00Z,4,144,21001
13,2025-06-13T07:00:00Z,3,133,19496
13,2025-06-13T07:01:00Z,4,129,19770
13,2025-06-13T07:02:00Z,5,111,16976
13,2025-06-13T07:03:00Z,3,54,8231
14,2025-06-13T07:04:00Z,0,27,4506
14,2025-06-13T07:05:00Z,4,137,21268
14,2025-06-13T07:06:00Z,4,136,20850
14,2025-06-13T07:07:00Z,4,140,21107
14,2025-06-13T07:08:00Z,5,143,21282
14,2025-06-13T07:09:00Z,4,140,21098
14,2025-06-13T07:10:00Z,5,147,21909
14,2025-06-13T07:11:00Z,4,145,21663
14,2025-06-13T07:12:00Z,6,139,20942
14,2025-06-13T07:13:00Z,4,137,20884
14,2025-06-13T07:14:00Z,5,145,22414
14,2025-06-13T07:15:00Z,5,128,19887
14,2025-06-13T07:16:00Z,3,132,20879
14,2025-06-13T07:17:00Z,5,137,20867
14,2025-06-13T07:18:00Z,3,140,21490
14,2025-06-13T07:19:00Z,6,133,20685
14,2025-06-13T07:20:00Z,5,132,20788
14,2025-06-13T07:21:00Z,4,138,22743
14,2025-06-13T07:22:00Z,5,136,22381
14,2025-06-13T07:23:00Z,4,133,22184
14,2025-06-13T07:24:00Z,4,135,22086
14,2025-06-13T07:25:00Z,6,145,24973
14,2025-06-13T07:26:00Z,3,142,24596
14,2025-06-13T07:27:00Z,7,143,24278
14,2025-06-13T07:28:00Z,8,139,24149
14,2025-06-13T07:29:00Z,5,141,24065
14,2025-06-13T07:30:00Z,5,142,23768
14,2025-06-13T07:31:00Z,5,138,23656
14,2025-06-13T07:32:00Z,4,144,24484
14,2025-06-13T07:33:00Z,5,144,24840
14,2025-06-13T07:34:00Z,5,136,23723
14,2025-06-13T07:35:00Z,8,131,22638
14,2025-06-13T07:36:00Z,6,131,22893
14,2025-06-13T07:37:00Z,3,111,19151
14,2025-06-13T07:38:00Z,6,118,20306
14,2025-06-13T07:39:00Z,4,130,21505
14,2025-06-13T07:40:00Z,4,134,22322
14,2025-06-13T07:41:00Z,6,133,21375
14,2025-06-13T07:42:00Z,4,112,17689
14,2025-06-13T07:43:00Z,4,119,18908
14,2025-06-13T07:44:00Z,5,131,20986
14,2025-06-13T07:45:00Z,4,122,19400
14,2025-06-13T07:46:00Z,4,123,19803
14,2025-06-13T07:47:00Z,4,130,20571
14,2025-06-13T07:48:00Z,6,124,19936
14,2025-06-13T07:49:00Z,4,118,18757
14,2025-06-13T07:50:00Z,4,127,19763
14,2025-06-13T07:51:00Z,4,130,20379
14,2025-06-13T07:52:00Z,5,123,19128
14,2025-06-13T07:53:00Z,4,129,20384
14,2025-06-13T07:54:00Z,5,118,19056
14,2025-06-13T07:55:00Z,3,91,15414
14,2025-06-13T07:56:00Z,2,7,1186
15,2025-06-13T07:57:00Z,0,40,6478
15,2025-06-13T07:58:00Z,5,134,21867
15,2025-06-13T07:59:00Z,2,124,20298
15,2025-06-13T08:00:00Z,6,129,20991
15,2025-06-13T08:01:00Z,4,132,21423
15,2025-06-13T08:02:00Z,4,133,21388
15,2025-06-13T08:03:00Z,4,120,19364
15,2025-06-13T08:04:00Z,4,135,21834
15,2025-06-13T08:05:00Z,5,136,22010
15,2025-06-13T08:06:00Z,5,123,20106
15,2025-06-13T08:07:00Z,4,123,20107
15,2025-06-13T08:08:00Z,4,133,22395
15,2025-06-13T08:09:00Z,4,126,21526
15,2025-06-13T08:10:00Z,6,132,23913
15,2025-06-13T08:11:00Z,4,126,23489
15,2025-06-13T08:12:00Z,4,142,26485
15,2025-06-13T08:13:00Z,7,127,23487
15,2025-06-13T08:14:00Z,4,140,26130
15,2025-06-13T08:15:00Z,5,137,25248
15,2025-06-13T08:16:00Z,6,136,25418
15,2025-06-13T08:17:00Z,5,126,23330
15,2025-06-13T08:18:00Z,6,120,21966
15,2025-06-13T08:19:00Z,3,131,24306
15,2025-06-13T08:20:00Z,8,122,22475
15,2025-06-13T08:21:00Z,3,126,23752
15,2025-06-13T08:22:00Z,5,128,23667
15,2025-06-13T08:23:00Z,6,140,24874
15,2025-06-13T08:24:00Z,4,135,23967
15,2025-06-13T08:25:00Z,7,140,25479
15,2025-06-13T08:26:00Z,2,137,25316
15,2025-06-13T08:27:00Z,7,127,22511
15,2025-06-13T08:28:00Z,4,125,22690
15,2025-06-13T08:29:00Z,6,129,22987
15,2025-06-13T08:30:00Z,4,141,25719
15,2025-06-13T08:31:00Z,7,144,25881
15,2025-06-13T08:32:00Z,4,116,20880
15,2025-06-13T08:33:00Z,6,111,19578
15,2025-06-13T08:34:00Z,3,114,19793
15,2025-06-13T08:35:00Z,6,108,19327
15,2025-06-13T08:36:00Z,4,67,12174
16,2025-06-13T08:38:00Z,2,80,15061
16,2025-06-13T08:39:00Z,3,109,20985
16,2025-06-13T08:40:00Z,5,127,24625
16,2025-06-13T08:41:00Z,5,120,22652
16,2025-06-13T08:42:00Z,4,129,24343
16,2025-06-13T08:43:00Z,7,144,27276
16,2025-06-13T08:44:00Z,5,137,25894
16,2025-06-13T08:45:00Z,6,144,27125
16,2025-06-13T08:46:00Z,5,143,26737
16,2025-06-13T08:47:00Z,4,130,24497
16,2025-06-13T08:48:00Z,6,136,25640
16,2025-06-13T08:49:00Z,7,139,25981
16,2025-06-13T08:50:00Z,5,149,27408
16,2025-06-13T08:51:00Z,6,149,27517
16,2025-06-13T08:52:00Z,5,148,27479
16,2025-06-13T08:53:00Z,6,138,25520
16,2025-06-13T08:54:00Z,6,147,27559
16,2025-06-13T08:55:00Z,6,145,26950
16,2025-06-13T08:56:00Z,4,141,26399
16,2025-06-13T08:57:00Z,7,142,26408
16,2025-06-13T08:58:00Z,5,141,26010
16,2025-06-13T08:59:00Z,5,141,25754
16,2025-06-13T09:00:00Z,6,141,26343
16,2025-06-13T09:01:00Z,6,138,25596
16,2025-06-13T09:02:00Z,4,127,23316
16,2025-06-13T09:03:00Z,6,134,24946
16,2025-06-13T09:04:00Z,6,146,27017
16,2025-06-13T09:05:00Z,6,140,26075
16,2025-06-13T09:06:00Z,4,139,26028
16,2025-06-13T09:07:00Z,6,144,26586
16,2025-06-13T09:08:00Z,6,142,26341
16,2025-06-13T09:09:00Z,6,140,26128
16,2025-06-13T09:10:00Z,4,140,26055
16,2025-06-13T09:11:00Z,7,134,25355
16,2025-06-13T09:12:00Z,5,144,26728
16,2025-06-13T09:13:00Z,6,141,26061
16,2025-06-13T09:14:00Z,6,145,26864
16,2025-06-13T09:15:00Z,5,136,25682
16,2025-06-13T09:16:00Z,4,141,25568
16,2025-06-13T09:17:00Z,7,146,26983
16,2025-06-13T09:18:00Z,5,146,26502
16,2025-06-13T09:19:00Z,6,138,25470
16,2025-06-13T09:20:00Z,4,139,25615
16,2025-06-13T09:21:00Z,7,138,25276
16,2025-06-13T09:22:00Z,3,138,25218
16,2025-06-13T09:23:00Z,7,143,25567
16,2025-06-13T09:24:00Z,5,134,24199
16,2025-06-13T09:25:00Z,6,130,23585
16,2025-06-13T09:26:00Z,3,129,23329
16,2025-06-13T09:27:00Z,9,126,22944
16,2025-06-13T09:28:00Z,4,135,25770
16,2025-06-13T09:29:00Z,5,136,25007
16,2025-06-13T09:30:00Z,7,138,25967
16,2025-06-13T09:31:00Z,4,141,26624
16,2025-06-13T09:32:00Z,6,127,25334
16,2025-06-13T09:33:00Z,5,140,27633
16,2025-06-13T09:34:00Z,5,135,26343
16,2025-06-13T09:35:00Z,6,142,28303
16,2025-06-13T09:36:00Z,7,144,28054
16,2025-06-13T09:37:00Z,5,135,26866
16,2025-06-13T09:38:00Z,5,137,27392
16,2025-06-13T09:39:00Z,6,143,28545
16,2025-06-13T09:40:00Z,6,139,27531
16,2025-06-13T09:41:00Z,5,131,26340
16,2025-06-13T09:42:00Z,6,131,26058
16,2025-06-13T09:43:00Z,5,135,26493
16,2025-06-13T09:44:00Z,5,142,27822
16,2025-06-13T09:45:00Z,7,130,25907
16,2025-06-13T09:46:00Z,5,128,25703
16,2025-06-13T09:47:00Z,4,134,28017
16,2025-06-13T09:48:00Z,8,139,31988
16,2025-06-13T09:49:00Z,5,123,28428
16,2025-06-13T09:50:00Z,6,136,31254
16,2025-06-13T09:51:00Z,6,137,31411
16,2025-06-13T09:52:00Z,7,133,31282
16,2025-06-13T09:53:00Z,6,135,31311
16,2025-06-13T09:54:00Z,8,145,33284
16,2025-06-13T09:55:00Z,5,146,33419
16,2025-06-13T09:56:00Z,7,132,30333
16,2025-06-13T09:57:00Z,6,147,32436
16,2025-06-13T09:58:00Z,5,136,31224
16,2025-06-13T09:59:00Z,8,139,32764
16,2025-06-13T10:00:00Z,6,132,30187
16,2025-06-13T10:01:00Z,7,129,29547
16,2025-06-13T10:02:00Z,6,132,29680
16,2025-06-13T10:03:00Z,7,146,31791
16,2025-06-13T10:04:00Z,5,135,28831
16,2025-06-13T10:05:00Z,7,135,28924
16,2025-06-13T10:06:00Z,5,147,31447
16,2025-06-13T10:07:00Z,7,132,27568
16,2025-06-13T10:08:00Z,4,138,28587
16,2025-06-13T10:09:00Z,7,139,29622
16,2025-06-13T10:10:00Z,5,124,26686
16,2025-06-13T10:11:00Z,5,125,26566
16,2025-06-13T10:12:00Z,6,128,27145
16,2025-06-13T10:13:00Z,7,128,27533
16,2025-06-13T10:14:00Z,4,116,24168
16,2025-06-13T10:15:00Z,5,110,23518
16,2025-06-13T10:16:00Z,5,125,27174
16,2025-06-13T10:17:00Z,5,128,27525
16,2025-06-13T10:18:00Z,6,128,27236
16,2025-06-13T10:19:00Z,6,132,28954
16,2025-06-13T10:20:00Z,5,131,27862
16,2025-06-13T10:21:00Z,7,145,30739
16,2025-06-13T10:22:00Z,6,140,30361
16,2025-06-13T10:23:00Z,4,133,28675
16,2025-06-13T10:24:00Z,8,128,27132
16,2025-06-13T10:25:00Z,4,128,27276
16,2025-06-13T10:26:00Z,6,120,25432
16,2025-06-13T10:27:00Z,4,115,23920
16,2025-06-13T10:28:00Z,5,116,24210
16,2025-06-13T10:29:00Z,6,120,25563
16,2025-06-13T10:30:00Z,3,120,25349
16,2025-06-13T10:31:00Z,5,111,23364
16,2025-06-13T10:32:00Z,7,118,25446
16,2025-06-13T10:33:00Z,4,117,24433
16,2025-06-13T10:34:00Z,9,137,29781
16,2025-06-13T10:35:00Z,5,139,30316
16,2025-06-13T10:36:00Z,5,129,28674
16,2025-06-13T10:37:00Z,6,117,25360
16,2025-06-13T10:38:00Z,6,127,27120
16,2025-06-13T10:39:00Z,5,132,28301
16,2025-06-13T10:40:00Z,4,119,25395
16,2025-06-13T10:41:00Z,6,126,27102
16,2025-06-13T10:42:00Z,5,123,26259
16,2025-06-13T10:43:00Z,5,86,18774
16,2025-06-13T10:44:00Z,4,108,22840
16,2025-06-13T10:45:00Z,5,111,22657
16,2025-06-13T10:46:00Z,4,131,24990
16,2025-06-13T10:47:00Z,8,143,28236
16,2025-06-13T10:48:00Z,3,142,27819
16,2025-06-13T10:49:00Z,9,148,28249
16,2025-06-13T10:50:00Z,3,145,26558
16,2025-06-13T10:51:00Z,5,125,24467
16,2025-06-13T10:52:00Z,5,125,24900
16,2025-06-13T10:53:00Z,6,123,24578
16,2025-06-13T10:54:00Z,5,111,23332
16,2025-06-13T10:55:00Z,4,90,19980
16,2025-06-13T10:56:00Z,2,54,10990
16,2025-06-13T10:57:00Z,5,118,25417
16,2025-06-13T10:58:00Z,5,104,22344
16,2025-06-13T10:59:00Z,5,101,21998
16,2025-06-13T11:00:00Z,5,126,26607
16,2025-06-13T11:01:00Z,5,110,23533
16,2025-06-13T11:02:00Z,5,122,25858
16,2025-06-13T11:03:00Z,6,113,24368
16,2025-06-13T11:04:00Z,4,102,21850
16,2025-06-13T11:05:00Z,6,114,24802
16,2025-06-13T11:06:00Z,4,108,23754
16,2025-06-13T11:07:00Z,5,107,23561
16,2025-06-13T11:08:00Z,3,23,5024
17,2025-06-13T11:12:00Z,0,4,1030
17,2025-06-13T11:13:00Z,3,92,23255
17,2025-06-13T11:14:00Z,5,116,30522
17,2025-06-13T11:15:00Z,5,133,34319
17,2025-06-13T11:16:00Z,7,123,32299
17,2025-06-13T11:17:00Z,8,113,29714
17,2025-06-13T11:18:00Z,3,119,30798
17,2025-06-13T11:19:00Z,8,117,30722
17,2025-06-13T11:20:00Z,5,115,30042
17,2025-06-13T11:21:00Z,7,121,31273
17,2025-06-13T11:22:00Z,6,124,31399
17,2025-06-13T11:23:00Z,7,117,30544
17,2025-06-13T11:24:00Z,7,118,31210
17,2025-06-13T11:25:00Z,3,122,31964
17,2025-06-13T11:26:00Z,10,114,30376
17,2025-06-13T11:27:00Z,4,119,31908
17,2025-06-13T11:28:00Z,8,128,33772
17,2025-06-13T11:29:00Z,6,126,33119
17,2025-06-13T11:30:00Z,5,126,32971
17,2025-06-13T11:31:00Z,9,111,29223
17,2025-06-13T11:32:00Z,5,114,30272
17,2025-06-13T11:33:00Z,9,131,36131
17,2025-06-13T11:34:00Z,3,122,32840
17,2025-06-13T11:35:00Z,10,131,35397
17,2025-06-13T11:36:00Z,4,114,31142
17,2025-06-13T11:37:00Z,7,127,33661
17,2025-06-13T11:38:00Z,7,127,34776
17,2025-06-13T11:39:00Z,8,116,31527
17,2025-06-13T11:40:00Z,4,119,32312
17,2025-06-13T11:41:00Z,7,128,35345
17,2025-06-13T11:42:00Z,9,122,32424
17,2025-06-13T11:43:00Z,2,34,8596
17,2025-06-13T11:44:00Z,3,88,22960
17,2025-06-13T11:45:00Z,6,141,38057
17,2025-06-13T11:46:00Z,9,131,34894
17,2025-06-13T11:47:00Z,7,130,34855
17,2025-06-13T11:48:00Z,5,124,33712
17,2025-06-13T11:49:00Z,8,136,36827
17,2025-06-13T11:50:00Z,9,131,34330
17,2025-06-13T11:51:00Z,5,141,37582
17,2025-06-13T11:52:00Z,9,128,34096
17,2025-06-13T11:53:00Z,4,134,34860
17,2025-06-13T11:54:00Z,9,134,34802
17,2025-06-13T11:55:00Z,5,131,35060
17,2025-06-13T11:56:00Z,10,133,35363
17,2025-06-13T11:57:00Z,4,125,33211
17,2025-06-13T11:58:00Z,7,119,31925
17,2025-06-13T11:59:00Z,8,121,32617
17,2025-06-13T12:00:00Z,6,117,31697
17,2025-06-13T12:01:00Z,7,118,32242
17,2025-06-13T12:02:00Z,4,110,29615
17,2025-06-13T12:03:00Z,7,109,30179
17,2025-06-13T12:04:00Z,5,113,30942
17,2025-06-13T12:05:00Z,6,104,28721
17,2025-06-13T12:06:00Z,7,108,29719
17,2025-06-13T12:07:00Z,5,111,31082
17,2025-06-13T12:08:00Z,6,106,28577
17,2025-06-13T12:09:00Z,6,97,26278
17,2025-06-13T12:10:00Z,7,108,29066
17,2025-06-13T12:11:00Z,5,109,29797
17,2025-06-13T12:12:00Z,7,108,29114
17,2025-06-13T12:13:00Z,4,104,28227
17,2025-06-13T12:14:00Z,6,101,25886
17,2025-06-13T12:15:00Z,1,35,9400
17,2025-06-13T12:16:00Z,5,91,23915
17,2025-06-13T12:17:00Z,4,62,16385
17,2025-06-13T12:18:00Z,3,52,13699
17,2025-06-13T12:19:00Z,4,84,21728
17,2025-06-13T12:20:00Z,6,91,24980
17,2025-06-13T12:21:00Z,4,105,28241
17,2025-06-13T12:22:00Z,6,110,29590
17,2025-06-13T12:23:00Z,5,92,23884
17,2025-06-13T12:24:00Z,8,116,30566
17,2025-06-13T12:25:00Z,4,88,23570
17,2025-06-13T12:26:00Z,5,99,26841
17,2025-06-13T12:27:00Z,6,109,29019
17,2025-06-13T12:28:00Z,4,99,26880
17,2025-06-13T12:29:00Z,7,88,24551
17,2025-06-13T12:30:00Z,4,88,23851
17,2025-06-13T12:31:00Z,6,108,29674
17,2025-06-13T12:32:00Z,4,109,29325
17,2025-06-13T12:33:00Z,7,96,25913
17,2025-06-13T12:34:00Z,6,98,25603
17,2025-06-13T12:35:00Z,5,103,27847
17,2025-06-13T12:36:00Z,5,98,26678
17,2025-06-13T12:37:00Z,6,104,28033
17,2025-06-13T12:38:00Z,5,102,27185
17,2025-06-13T12:39:00Z,4,101,27291
17,2025-06-13T12:40:00Z,6,94,24914
17,2025-06-13T12:41:00Z,5,87,23111
17,2025-06-13T12:42:00Z,5,98,26947
17,2025-06-13T12:43:00Z,6,98,26323
17,2025-06-13T12:44:00Z,6,110,29770
17,2025-06-13T12:45:00Z,4,92,24790
17,2025-06-13T12:46:00Z,6,91,25357
17,2025-06-13T12:47:00Z,6,94,25196
17,2025-06-13T12:48:00Z,2,84,22686
17,2025-06-13T12:49:00Z,8,102,27172
17,2025-06-13T12:50:00Z,4,105,28716
17,2025-06-13T12:51:00Z,8,120,32817
17,2025-06-13T12:52:00Z,3,110,28753
17,2025-06-13T12:53:00Z,7,124,34254
17,2025-06-13T12:54:00Z,8,104,27538
17,2025-06-13T12:55:00Z,6,99,26718
17,2025-06-13T12:56:00Z,3,93,25017
17,2025-06-13T12:57:00Z,6,101,26965
17,2025-06-13T12:58:00Z,6,114,31024
17,2025-06-13T12:59:00Z,5,108,28983
17,2025-06-13T13:00:00Z,6,108,29624
17,2025-06-13T13:01:00Z,5,92,25283
17,2025-06-13T13:02:00Z,6,92,25076
17,2025-06-13T13:03:00Z,5,84,22769
17,2025-06-13T13:04:00Z,3,89,23631
17,2025-06-13T13:05:00Z,6,108,28941
17,2025-06-13T13:06:00Z,4,96,25712
17,2025-06-13T13:07:00Z,7,85,22280
17,2025-06-13T13:08:00Z,3,87,23316
17,2025-06-13T13:09:00Z,4,88,23481
17,2025-06-13T13:10:00Z,9,103,27485
17,2025-06-13T13:11:00Z,3,93,25048
17,2025-06-13T13:12:00Z,8,107,28544
17,2025-06-13T13:13:00Z,3,100,26940
17,2025-06-13T13:14:00Z,7,115,31171
17,2025-06-13T13:15:00Z,4,115,30851
17,2025-06-13T13:16:00Z,8,116,32324
17,2025-06-13T13:17:00Z,6,120,33162
17,2025-06-13T13:18:00Z,8,121,32708
17,2025-06-13T13:19:00Z,7,132,35834
17,2025-06-13T13:20:00Z,6,120,32489
17,2025-06-13T13:21:00Z,7,117,32213
17,2025-06-13T13:22:00Z,7,129,34063
17,2025-06-13T13:23:00Z,6,124,33872
17,2025-06-13T13:24:00Z,7,121,32446
17,2025-06-13T13:25:00Z,5,117,31413
17,2025-06-13T13:26:00Z,8,119,31309
17,2025-06-13T13:27:00Z,4,118,32015
17,2025-06-13T13:28:00Z,8,120,32313
17,2025-06-13T13:29:00Z,7,125,33566
17,2025-06-13T13:30:00Z,6,117,31496
17,2025-06-13T13:31:00Z,6,123,34127
17,2025-06-13T13:32:00Z,8,119,33024
17,2025-06-13T13:33:00Z,5,118,33442
17,2025-06-13T13:34:00Z,6,121,29021
17,2025-06-13T13:35:00Z,8,136,30807
17,2025-06-13T13:36:00Z,4,129,29509
17,2025-06-13T13:37:00Z,8,123,30345
17,2025-06-13T13:38:00Z,3,112,25933
17,2025-06-13T13:39:00Z,7,120,26905
17,2025-06-13T13:40:00Z,6,127,28349
17,2025-06-13T13:41:00Z,5,126,28099
17,2025-06-13T13:42:00Z,5,121,27045
17,2025-06-13T13:43:00Z,6,123,27738
17,2025-06-13T13:44:00Z,5,120,26808
17,2025-06-13T13:45:00Z,4,137,29838
17,2025-06-13T13:46:00Z,7,129,29161
17,2025-06-13T13:47:00Z,5,112,24746
17,2025-06-13T13:48:00Z,7,119,26251
17,2025-06-13T13:49:00Z,5,117,26086
17,2025-06-13T13:50:00Z,6,116,27731
17,2025-06-13T13:51:00Z,4,92,23349
17,2025-06-13T13:52:00Z,7,118,30049
17,2025-06-13T13:53:00Z,5,107,30145
17,2025-06-13T13:54:00Z,8,115,30856
17,2025-06-13T13:55:00Z,6,128,35122
17,2025-06-13T13:56:00Z,6,109,29473
17,2025-06-13T13:57:00Z,5,108,27907
17,2025-06-13T13:58:00Z,5,120,30042
17,2025-06-13T13:59:00Z,5,112,29995
17,2025-06-13T14:00:00Z,8,108,29295
17,2025-06-13T14:01:00Z,8,119,33176
17,2025-06-13T14:02:00Z,5,117,31529
17,2025-06-13T14:03:00Z,8,119,32019
17,2025-06-13T14:04:00Z,4,119,31754
17,2025-06-13T14:05:00Z,8,119,32457
17,2025-06-13T14:06:00Z,5,112,30303
17,2025-06-13T14:07:00Z,6,118,31405
17,2025-06-13T14:08:00Z,6,120,32117
17,2025-06-13T14:09:00Z,7,113,30785
17,2025-06-13T14:10:00Z,5,119,33119
17,2025-06-13T14:11:00Z,8,113,31833
17,2025-06-13T14:12:00Z,5,122,30618
17,2025-06-13T14:13:00Z,6,131,31321
17,2025-06-13T14:14:00Z,6,126,29455
17,2025-06-13T14:15:00Z,6,122,29113
17,2025-06-13T14:16:00Z,6,129,30276
17,2025-06-13T14:17:00Z,7,134,31088
17,2025-06-13T14:18:00Z,7,125,29815
17,2025-06-13T14:19:00Z,6,135,32348
17,2025-06-13T14:20:00Z,7,129,30181
17,2025-06-13T14:21:00Z,7,123,28683
17,2025-06-13T14:22:00Z,5,126,29989
17,2025-06-13T14:23:00Z,6,131,30604
17,2025-06-13T14:24:00Z,6,131,30550
17,2025-06-13T14:25:00Z,5,122,29366
17,2025-06-13T14:26:00Z,6,128,30454
17,2025-06-13T14:27:00Z,6,119,28700
17,2025-06-13T14:28:00Z,7,134,32677
17,2025-06-13T14:29:00Z,5,124,30800
17,2025-06-13T14:30:00Z,4,111,27002
17,2025-06-13T14:31:00Z,9,121,29722
17,2025-06-13T14:32:00Z,5,114,28681
17,2025-06-13T14:33:00Z,6,118,29333
17,2025-06-13T14:34:00Z,6,131,31660
17,2025-06-13T14:35:00Z,6,133,32658
17,2025-06-13T14:36:00Z,5,124,30858
17,2025-06-13T14:37:00Z,9,109,29746
17,2025-06-13T14:38:00Z,5,112,32783
17,2025-06-13T14:39:00Z,7,115,31505
17,2025-06-13T14:40:00Z,6,113,33317
17,2025-06-13T14:41:00Z,7,105,29834
17,2025-06-13T14:42:00Z,4,123,34172
17,2025-06-13T14:43:00Z,9,111,31103
17,2025-06-13T14:44:00Z,6,123,31222
17,2025-06-13T14:45:00Z,5,125,34833
17,2025-06-13T14:46:00Z,9,134,36716
17,2025-06-13T14:47:00Z,5,125,32841
17,2025-06-13T14:48:00Z,7,127,35261
17,2025-06-13T14:49:00Z,8,129,35565
17,2025-06-13T14:50:00Z,6,133,36601
17,2025-06-13T14:51:00Z,9,125,36815
17,2025-06-13T14:52:00Z,7,106,29742
17,2025-06-13T14:53:00Z,6,139,40271
17,2025-06-13T14:54:00Z,4,44,12751
17,2025-06-13T14:55:00Z,1,6,1788
17,2025-06-13T14:56:00Z,0,5,1509
17,2025-06-13T14:57:00Z,1,16,4720
17,2025-06-13T14:58:00Z,0,17,5236
17,2025-06-13T14:59:00Z,5,73,20869
17,2025-06-13T15:00:00Z,4,112,28799
17,2025-06-13T15:01:00Z,9,124,34924
17,2025-06-13T15:02:00Z,6,121,35776
17,2025-06-13T15:03:00Z,7,112,32367
17,2025-06-13T15:04:00Z,8,120,32980
17,2025-06-13T15:05:00Z,7,122,34178
17,2025-06-13T15:06:00Z,6,131,36257
17,2025-06-13T15:07:00Z,8,117,32443
17,2025-06-13T15:08:00Z,6,125,34233
17,2025-06-13T15:09:00Z,7,123,34589
17,2025-06-13T15:10:00Z,5,130,36946
17,2025-06-13T15:11:00Z,9,110,31455
17,2025-06-13T15:12:00Z,5,119,33235
17,2025-06-13T15:13:00Z,7,88,24753
17,2025-06-13T15:14:00Z,1,15,4538
17,2025-06-13T15:15:00Z,2,11,3265
17,2025-06-13T15:16:00Z,1,2,511
18,2025-06-16T06:52:00Z,0,7,880
18,2025-06-16T06:53:00Z,2,118,17404
18,2025-06-16T06:54:00Z,4,134,20493
18,2025-06-16T06:55:00Z,3,137,19374
18,2025-06-16T06:56:00Z,6,144,21748
18,2025-06-16T06:57:00Z,3,145,22256
18,2025-06-16T06:58:00Z,4,129,19733
18,2025-06-16T06:59:00Z,6,140,21291
18,2025-06-16T07:00:00Z,2,129,20328
18,2025-06-16T07:01:00Z,6,133,21161
18,2025-06-16T07:02:00Z,3,134,20743
18,2025-06-16T07:03:00Z,6,135,20430
18,2025-06-16T07:04:00Z,4,141,21664
18,2025-06-16T07:05:00Z,2,121,18477
18,2025-06-16T07:06:00Z,6,127,19477
18,2025-06-16T07:07:00Z,3,130,20420
18,2025-06-16T07:08:00Z,4,140,21438
18,2025-06-16T07:09:00Z,6,132,20999
18,2025-06-16T07:10:00Z,3,136,21868
18,2025-06-16T07:11:00Z,6,145,23317
18,2025-06-16T07:12:00Z,5,149,23814
18,2025-06-16T07:13:00Z,4,142,22486
18,2025-06-16T07:14:00Z,5,139,21546
18,2025-06-16T07:15:00Z,3,144,22631
18,2025-06-16T07:16:00Z,7,139,21983
18,2025-06-16T07:17:00Z,4,143,22046
18,2025-06-16T07:18:00Z,3,148,22070
18,2025-06-16T07:19:00Z,6,142,22000
18,2025-06-16T07:20:00Z,4,140,22125
18,2025-06-16T07:21:00Z,6,145,22544
18,2025-06-16T07:22:00Z,4,147,22751
18,2025-06-16T07:23:00Z,3,134,21214
18,2025-06-16T07:24:00Z,5,136,20734
18,2025-06-16T07:25:00Z,5,131,20537
18,2025-06-16T07:26:00Z,2,122,19515
18,2025-06-16T07:27:00Z,5,124,20121
18,2025-06-16T07:28:00Z,5,124,20050
18,2025-06-16T07:29:00Z,3,124,19460
18,2025-06-16T07:30:00Z,4,115,17567
18,2025-06-16T07:31:00Z,4,108,16431
18,2025-06-16T07:32:00Z,4,139,21146
18,2025-06-16T07:33:00Z,3,137,20860
18,2025-06-16T07:34:00Z,5,133,19879
18,2025-06-16T07:35:00Z,4,124,18442
18,2025-06-16T07:36:00Z,4,122,18497
18,2025-06-16T07:37:00Z,4,122,18188
18,2025-06-16T07:38:00Z,3,125,18909
18,2025-06-16T07:39:00Z,3,127,19245
18,2025-06-16T07:40:00Z,5,119,17582
18,2025-06-16T07:41:00Z,3,121,18225
18,2025-06-16T07:42:00Z,4,121,17832
18,2025-06-16T07:43:00Z,4,114,16900
18,2025-06-16T07:44:00Z,4,115,16689
18,2025-06-16T07:45:00Z,4,108,15602
18,2025-06-16T07:46:00Z,2,73,10665
18,2025-06-16T07:47:00Z,1,9,1326
19,2025-06-16T07:48:00Z,0,55,9005
19,2025-06-16T07:49:00Z,5,117,19633
19,2025-06-16T07:50:00Z,3,116,19609
19,2025-06-16T07:51:00Z,4,135,23455
19,2025-06-16T07:52:00Z,6,124,22275
19,2025-06-16T07:53:00Z,5,140,24288
19,2025-06-16T07:54:00Z,4,133,23069
19,2025-06-16T07:55:00Z,4,143,25029
19,2025-06-16T07:56:00Z,7,148,26134
19,2025-06-16T07:57:00Z,5,140,24613
19,2025-06-16T07:58:00Z,6,138,23585
19,2025-06-16T07:59:00Z,3,143,24740
19,2025-06-16T08:00:00Z,8,137,24179
19,2025-06-16T08:01:00Z,6,139,24220
19,2025-06-16T08:02:00Z,6,141,24324
19,2025-06-16T08:03:00Z,5,147,25550
19,2025-06-16T08:04:00Z,5,141,24598
