program_id,recipe_name,ts_minute,batches_created,pieces_processed,weight_processed_g
8,R_200_250_4855_9999_NA_0,2025-06-12T09:07:00Z,4,90,19446
8,R_200_250_4855_9999_NA_0,2025-06-12T09:08:00Z,3,94,20048
8,R_200_250_4855_9999_NA_0,2025-06-12T09:09:00Z,4,81,17475
8,R_200_250_4855_9999_NA_0,2025-06-12T09:10:00Z,2,7,1528
8,R_10_1000_4875_9999_NA_0,2025-06-12T06:23:00Z,0,6,747
8,R_10_1000_4875_9999_NA_0,2025-06-12T06:24:00Z,0,29,3573
8,R_10_1000_4875_9999_NA_0,2025-06-12T06:25:00Z,1,38,4518
8,R_10_1000_4875_9999_NA_0,2025-06-12T06:26:00Z,2,52,6236
8,R_10_1000_4875_9999_NA_0,2025-06-12T06:27:00Z,1,43,5373
8,R_10_1000_4875_9999_NA_0,2025-06-12T06:28:00Z,0,31,3817
8,R_10_1000_4875_9999_NA_0,2025-06-12T06:29:00Z,2,50,5845
8,R_10_1000_4875_9999_NA_0,2025-06-12T06:30:00Z,1,46,5670
8,R_10_1000_4875_9999_NA_0,2025-06-12T06:31:00Z,1,36,4332
8,R_10_1000_4875_9999_NA_0,2025-06-12T06:32:00Z,1,46,5492
8,R_10_1000_4875_9999_NA_0,2025-06-12T06:33:00Z,1,50,6068
8,R_10_1000_4875_9999_NA_0,2025-06-12T06:34:00Z,1,30,3904
8,R_10_1000_4875_9999_NA_0,2025-06-12T06:35:00Z,0,25,3588
8,R_10_1000_4875_9999_NA_0,2025-06-12T06:36:00Z,1,10,1721
8,R_10_1000_4875_9999_NA_0,2025-06-12T06:37:00Z,1,27,4372
8,R_10_1000_4875_9999_NA_0,2025-06-12T06:38:00Z,0,21,3559
8,R_10_1000_4875_9999_NA_0,2025-06-12T06:39:00Z,1,15,3299
8,R_10_1000_4875_9999_NA_0,2025-06-12T06:40:00Z,0,9,1204
8,R_10_1000_4875_9999_NA_0,2025-06-12T06:41:00Z,1,26,3705
8,R_10_1000_4875_9999_NA_0,2025-06-12T06:42:00Z,1,31,4198
8,R_10_1000_4875_9999_NA_0,2025-06-12T06:43:00Z,0,22,3035
8,R_10_1000_4875_9999_NA_0,2025-06-12T06:44:00Z,1,18,2452
8,R_10_1000_4875_9999_NA_0,2025-06-12T06:45:00Z,1,19,2992
8,R_10_1000_4875_9999_NA_0,2025-06-12T06:46:00Z,0,19,3243
8,R_10_1000_4875_9999_NA_0,2025-06-12T06:47:00Z,1,10,1777
8,R_10_1000_4875_9999_NA_0,2025-06-12T06:48:00Z,0,14,1954
8,R_10_1000_4875_9999_NA_0,2025-06-12T06:49:00Z,0,10,1460
8,R_10_1000_4875_9999_NA_0,2025-06-12T06:50:00Z,0,8,1183
8,R_10_1000_4875_9999_NA_0,2025-06-12T06:51:00Z,1,12,2177
8,R_10_1000_4875_9999_NA_0,2025-06-12T06:52:00Z,0,6,840
8,R_10_1000_4875_9999_NA_0,2025-06-12T06:53:00Z,0,9,1594
8,R_10_1000_4875_9999_NA_0,2025-06-12T06:54:00Z,1,13,2948
8,R_10_1000_4875_9999_NA_0,2025-06-12T06:55:00Z,0,8,967
8,R_10_1000_4875_9999_NA_0,2025-06-12T06:56:00Z,1,17,2594
8,R_10_1000_4875_9999_NA_0,2025-06-12T06:57:00Z,0,14,2452
8,R_10_1000_4875_9999_NA_0,2025-06-12T06:58:00Z,1,14,3114
8,R_10_1000_4875_9999_NA_0,2025-06-12T06:59:00Z,0,9,1438
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:00:00Z,0,6,1334
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:01:00Z,1,9,1852
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:02:00Z,0,9,2219
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:03:00Z,1,8,1673
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:04:00Z,0,13,2674
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:05:00Z,1,10,2672
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:06:00Z,0,8,1810
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:07:00Z,0,8,1368
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:08:00Z,1,13,3049
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:09:00Z,0,11,2159
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:10:00Z,1,8,1969
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:11:00Z,0,11,2015
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:12:00Z,0,8,1793
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:13:00Z,1,6,1210
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:14:00Z,0,15,1892
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:15:00Z,0,8,1281
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:16:00Z,1,19,3477
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:17:00Z,0,6,990
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:18:00Z,1,11,1469
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:19:00Z,0,7,1369
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:20:00Z,0,5,1166
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:21:00Z,0,2,411
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:22:00Z,0,0,0
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:23:00Z,0,1,254
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:24:00Z,0,1,448
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:25:00Z,0,1,260
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:26:00Z,0,2,504
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:27:00Z,0,1,253
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:28:00Z,1,1,257
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:29:00Z,0,2,714
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:30:00Z,0,4,1316
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:31:00Z,0,3,942
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:32:00Z,0,4,771
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:33:00Z,0,3,653
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:34:00Z,1,2,504
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:35:00Z,0,2,375
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:36:00Z,0,2,510
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:37:00Z,0,1,262
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:38:00Z,0,7,1999
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:39:00Z,0,3,620
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:40:00Z,0,1,355
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:41:00Z,0,1,123
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:42:00Z,1,3,771
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:43:00Z,0,4,1276
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:44:00Z,0,3,1067
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:45:00Z,0,2,515
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:46:00Z,0,2,534
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:47:00Z,1,5,1707
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:48:00Z,0,2,506
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:49:00Z,0,1,251
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:50:00Z,0,4,939
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:51:00Z,0,8,1704
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:52:00Z,0,6,1282
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:53:00Z,1,7,1379
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:54:00Z,0,3,715
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:55:00Z,0,12,3027
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:56:00Z,1,6,1439
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:57:00Z,0,4,459
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:58:00Z,0,14,1789
8,R_10_1000_4875_9999_NA_0,2025-06-12T07:59:00Z,0,8,1168
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:00:00Z,1,12,1469
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:01:00Z,0,9,1190
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:02:00Z,0,15,1805
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:03:00Z,1,13,1723
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:04:00Z,0,11,1664
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:05:00Z,0,9,1257
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:06:00Z,0,6,689
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:07:00Z,1,12,1591
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:08:00Z,0,8,894
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:09:00Z,0,17,2007
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:10:00Z,1,8,930
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:11:00Z,0,5,982
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:12:00Z,0,4,643
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:13:00Z,0,3,775
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:14:00Z,0,6,1736
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:15:00Z,1,5,1176
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:16:00Z,0,6,1134
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:17:00Z,0,3,772
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:18:00Z,0,3,328
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:19:00Z,0,4,900
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:20:00Z,0,2,504
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:21:00Z,1,6,1421
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:22:00Z,0,4,942
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:23:00Z,0,2,504
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:24:00Z,0,8,2275
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:25:00Z,1,11,3162
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:26:00Z,0,4,792
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:27:00Z,0,3,923
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:28:00Z,0,4,959
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:29:00Z,1,1,281
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:30:00Z,0,2,510
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:31:00Z,0,4,1068
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:32:00Z,0,0,0
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:33:00Z,0,1,270
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:34:00Z,0,4,1041
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:35:00Z,0,4,953
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:36:00Z,0,1,253
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:37:00Z,1,4,932
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:38:00Z,0,3,805
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:39:00Z,0,6,1623
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:40:00Z,0,5,1155
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:41:00Z,0,2,390
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:42:00Z,0,1,258
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:43:00Z,0,0,0
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:44:00Z,0,2,354
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:45:00Z,1,2,316
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:46:00Z,0,5,1289
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:47:00Z,0,1,256
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:48:00Z,0,1,272
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:49:00Z,0,1,128
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:50:00Z,0,2,473
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:51:00Z,0,3,645
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:52:00Z,0,1,122
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:53:00Z,0,1,252
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:54:00Z,0,2,546
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:55:00Z,0,2,222
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:56:00Z,0,2,527
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:57:00Z,1,1,256
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:58:00Z,0,0,0
8,R_10_1000_4875_9999_NA_0,2025-06-12T08:59:00Z,0,0,0
8,R_10_1000_4875_9999_NA_0,2025-06-12T09:00:00Z,0,0,0
8,R_10_1000_4875_9999_NA_0,2025-06-12T09:01:00Z,0,0,0
8,R_10_1000_4875_9999_NA_0,2025-06-12T09:02:00Z,0,0,0
8,R_10_1000_4875_9999_NA_0,2025-06-12T09:03:00Z,0,0,0
8,R_10_1000_4875_9999_NA_0,2025-06-12T09:04:00Z,0,0,0
8,R_10_1000_4875_9999_NA_0,2025-06-12T09:05:00Z,0,0,0
8,R_10_1000_4875_9999_NA_0,2025-06-12T09:06:00Z,0,0,0
8,R_10_1000_4875_9999_NA_0,2025-06-12T09:07:00Z,0,0,0
8,R_10_1000_4875_9999_NA_0,2025-06-12T09:08:00Z,0,0,0
8,R_10_1000_4875_9999_NA_0,2025-06-12T09:09:00Z,0,0,0
8,R_10_1000_4875_9999_NA_0,2025-06-12T09:10:00Z,0,0,0
9,R_130_170_4875_9999_NA_0,2025-06-12T09:12:00Z,0,0,0
9,R_130_170_4875_9999_NA_0,2025-06-12T09:13:00Z,0,0,0
9,R_130_170_4875_9999_NA_0,2025-06-12T09:14:00Z,0,0,0
9,R_130_170_4875_9999_NA_0,2025-06-12T09:15:00Z,0,2,297
9,R_130_170_4875_9999_NA_0,2025-06-12T09:16:00Z,0,2,304
9,R_130_170_4875_9999_NA_0,2025-06-12T09:17:00Z,0,1,152
9,R_130_170_4875_9999_NA_0,2025-06-12T09:18:00Z,0,0,0
9,R_130_170_4875_9999_NA_0,2025-06-12T09:19:00Z,0,1,160
9,R_130_170_4875_9999_NA_0,2025-06-12T09:20:00Z,0,2,304
9,R_130_170_4875_9999_NA_0,2025-06-12T09:21:00Z,0,1,145
9,R_130_170_4875_9999_NA_0,2025-06-12T09:22:00Z,0,1,161
9,R_130_170_4875_9999_NA_0,2025-06-12T09:23:00Z,0,2,338
9,R_130_170_4875_9999_NA_0,2025-06-12T09:24:00Z,0,1,159
9,R_130_170_4875_9999_NA_0,2025-06-12T09:25:00Z,0,0,0
9,R_130_170_4875_9999_NA_0,2025-06-12T09:26:00Z,0,1,166
9,R_130_170_4875_9999_NA_0,2025-06-12T09:27:00Z,0,3,485
9,R_130_170_4875_9999_NA_0,2025-06-12T09:28:00Z,0,1,169
9,R_130_170_4875_9999_NA_0,2025-06-12T09:29:00Z,0,2,332
9,R_130_170_4875_9999_NA_0,2025-06-12T09:30:00Z,0,2,304
9,R_130_170_4875_9999_NA_0,2025-06-12T09:31:00Z,0,2,332
9,R_130_170_4875_9999_NA_0,2025-06-12T09:32:00Z,0,3,482
9,R_130_170_4875_9999_NA_0,2025-06-12T09:33:00Z,0,2,301
9,R_130_170_4875_9999_NA_0,2025-06-12T09:34:00Z,1,2,320
9,R_130_170_4875_9999_NA_0,2025-06-12T09:35:00Z,0,0,0
9,R_130_170_4875_9999_NA_0,2025-06-12T09:36:00Z,0,0,0
9,R_130_170_4875_9999_NA_0,2025-06-12T09:37:00Z,0,0,0
9,R_130_170_4875_9999_NA_0,2025-06-12T09:38:00Z,0,0,0
9,R_130_170_4875_9999_NA_0,2025-06-12T09:39:00Z,0,0,0
9,R_130_170_4875_9999_NA_0,2025-06-12T09:40:00Z,0,0,0
9,R_130_170_4875_9999_NA_0,2025-06-12T09:41:00Z,0,0,0
9,R_130_170_4875_9999_NA_0,2025-06-12T09:42:00Z,0,0,0
9,R_130_170_4875_9999_NA_0,2025-06-12T09:43:00Z,0,0,0
9,R_130_170_4875_9999_NA_0,2025-06-12T09:44:00Z,0,0,0
9,R_130_170_4875_9999_NA_0,2025-06-12T09:45:00Z,0,0,0
9,R_130_170_4875_9999_NA_0,2025-06-12T09:46:00Z,0,0,0
9,R_130_170_4875_9999_NA_0,2025-06-12T09:47:00Z,0,0,0
9,R_130_170_4875_9999_NA_0,2025-06-12T09:48:00Z,0,0,0
9,R_130_170_4875_9999_NA_0,2025-06-12T09:49:00Z,0,0,0
9,R_130_170_4875_9999_NA_0,2025-06-12T09:50:00Z,0,0,0
9,R_130_170_4875_9999_NA_0,2025-06-12T09:51:00Z,0,0,0
9,R_130_170_4875_9999_NA_0,2025-06-12T09:52:00Z,0,0,0
9,R_130_170_4875_9999_NA_0,2025-06-12T09:53:00Z,0,0,0
9,R_130_170_4875_9999_NA_0,2025-06-12T09:54:00Z,0,0,0
9,R_130_170_4875_9999_NA_0,2025-06-12T09:55:00Z,0,0,0
9,R_170_200_0_0_exact_25,2025-06-12T09:12:00Z,0,0,0
9,R_170_200_0_0_exact_25,2025-06-12T09:13:00Z,0,0,0
9,R_170_200_0_0_exact_25,2025-06-12T09:14:00Z,0,0,0
9,R_170_200_0_0_exact_25,2025-06-12T09:15:00Z,0,0,0
9,R_170_200_0_0_exact_25,2025-06-12T09:16:00Z,0,0,0
9,R_170_200_0_0_exact_25,2025-06-12T09:17:00Z,0,0,0
9,R_170_200_0_0_exact_25,2025-06-12T09:18:00Z,0,0,0
9,R_170_200_0_0_exact_25,2025-06-12T09:19:00Z,0,0,0
9,R_170_200_0_0_exact_25,2025-06-12T09:20:00Z,0,0,0
9,R_170_200_0_0_exact_25,2025-06-12T09:21:00Z,0,0,0
9,R_170_200_0_0_exact_25,2025-06-12T09:22:00Z,0,0,0
9,R_170_200_0_0_exact_25,2025-06-12T09:23:00Z,0,0,0
9,R_170_200_0_0_exact_25,2025-06-12T09:24:00Z,0,0,0
9,R_170_200_0_0_exact_25,2025-06-12T09:25:00Z,0,0,0
9,R_170_200_0_0_exact_25,2025-06-12T09:26:00Z,0,0,0
9,R_170_200_0_0_exact_25,2025-06-12T09:27:00Z,0,0,0
9,R_170_200_0_0_exact_25,2025-06-12T09:28:00Z,0,0,0
9,R_170_200_0_0_exact_25,2025-06-12T09:29:00Z,0,0,0
9,R_170_200_0_0_exact_25,2025-06-12T09:30:00Z,0,0,0
9,R_170_200_0_0_exact_25,2025-06-12T09:31:00Z,0,0,0
9,R_170_200_0_0_exact_25,2025-06-12T09:32:00Z,0,0,0
9,R_170_200_0_0_exact_25,2025-06-12T09:33:00Z,0,0,0
9,R_170_200_0_0_exact_25,2025-06-12T09:34:00Z,0,0,0
9,R_170_200_0_0_exact_25,2025-06-12T09:35:00Z,0,0,0
9,R_170_200_0_0_exact_25,2025-06-12T09:36:00Z,0,0,0
9,R_170_200_0_0_exact_25,2025-06-12T09:37:00Z,0,0,0
9,R_170_200_0_0_exact_25,2025-06-12T09:38:00Z,0,0,0
9,R_170_200_0_0_exact_25,2025-06-12T09:39:00Z,0,0,0
9,R_170_200_0_0_exact_25,2025-06-12T09:40:00Z,0,0,0
9,R_170_200_0_0_exact_25,2025-06-12T09:41:00Z,0,0,0
9,R_170_200_0_0_exact_25,2025-06-12T09:42:00Z,0,0,0
9,R_170_200_0_0_exact_25,2025-06-12T09:43:00Z,0,0,0
9,R_170_200_0_0_exact_25,2025-06-12T09:44:00Z,0,0,0
9,R_170_200_0_0_exact_25,2025-06-12T09:45:00Z,0,0,0
9,R_170_200_0_0_exact_25,2025-06-12T09:46:00Z,0,0,0
9,R_170_200_0_0_exact_25,2025-06-12T09:47:00Z,0,0,0
9,R_170_200_0_0_exact_25,2025-06-12T09:48:00Z,0,0,0
9,R_170_200_0_0_exact_25,2025-06-12T09:49:00Z,0,0,0
9,R_170_200_0_0_exact_25,2025-06-12T09:50:00Z,0,0,0
9,R_170_200_0_0_exact_25,2025-06-12T09:51:00Z,0,0,0
9,R_170_200_0_0_exact_25,2025-06-12T09:52:00Z,0,0,0
9,R_170_200_0_0_exact_25,2025-06-12T09:53:00Z,0,0,0
9,R_170_200_0_0_exact_25,2025-06-12T09:54:00Z,0,0,0
9,R_170_200_0_0_exact_25,2025-06-12T09:55:00Z,0,0,0
9,R_170_200_4875_9999_NA_0,2025-06-12T09:12:00Z,1,31,5916
9,R_170_200_4875_9999_NA_0,2025-06-12T09:13:00Z,1,35,6620
9,R_170_200_4875_9999_NA_0,2025-06-12T09:14:00Z,2,51,9609
9,R_170_200_4875_9999_NA_0,2025-06-12T09:15:00Z,1,39,7325
9,R_170_200_4875_9999_NA_0,2025-06-12T09:16:00Z,2,34,6539
9,R_170_200_4875_9999_NA_0,2025-06-12T09:17:00Z,1,28,5258
9,R_170_200_4875_9999_NA_0,2025-06-12T09:18:00Z,1,24,4574
9,R_170_200_4875_9999_NA_0,2025-06-12T09:19:00Z,1,29,5538
9,R_170_200_4875_9999_NA_0,2025-06-12T09:20:00Z,1,32,6091
9,R_170_200_4875_9999_NA_0,2025-06-12T09:21:00Z,1,25,4757
9,R_170_200_4875_9999_NA_0,2025-06-12T09:22:00Z,1,27,5120
9,R_170_200_4875_9999_NA_0,2025-06-12T09:23:00Z,1,27,5149
9,R_170_200_4875_9999_NA_0,2025-06-12T09:24:00Z,2,39,7394
9,R_170_200_4875_9999_NA_0,2025-06-12T09:25:00Z,1,42,7901
9,R_170_200_4875_9999_NA_0,2025-06-12T09:26:00Z,2,43,8072
9,R_170_200_4875_9999_NA_0,2025-06-12T09:27:00Z,2,53,9993
9,R_170_200_4875_9999_NA_0,2025-06-12T09:28:00Z,2,50,9533
9,R_170_200_4875_9999_NA_0,2025-06-12T09:29:00Z,2,53,10118
9,R_170_200_4875_9999_NA_0,2025-06-12T09:30:00Z,2,50,9524
9,R_170_200_4875_9999_NA_0,2025-06-12T09:31:00Z,2,49,9281
9,R_170_200_4875_9999_NA_0,2025-06-12T09:32:00Z,2,51,9644
9,R_170_200_4875_9999_NA_0,2025-06-12T09:33:00Z,2,50,9350
9,R_170_200_4875_9999_NA_0,2025-06-12T09:34:00Z,1,49,9397
9,R_170_200_4875_9999_NA_0,2025-06-12T09:35:00Z,2,35,6632
9,R_170_200_4875_9999_NA_0,2025-06-12T09:36:00Z,1,39,7463
9,R_170_200_4875_9999_NA_0,2025-06-12T09:37:00Z,2,44,8332
9,R_170_200_4875_9999_NA_0,2025-06-12T09:38:00Z,2,42,7882
9,R_170_200_4875_9999_NA_0,2025-06-12T09:39:00Z,2,54,10291
9,R_170_200_4875_9999_NA_0,2025-06-12T09:40:00Z,1,46,8807
9,R_170_200_4875_9999_NA_0,2025-06-12T09:41:00Z,2,38,7246
9,R_170_200_4875_9999_NA_0,2025-06-12T09:42:00Z,1,35,6558
9,R_170_200_4875_9999_NA_0,2025-06-12T09:43:00Z,2,59,11214
9,R_170_200_4875_9999_NA_0,2025-06-12T09:44:00Z,2,50,9400
9,R_170_200_4875_9999_NA_0,2025-06-12T09:45:00Z,3,57,10726
9,R_170_200_4875_9999_NA_0,2025-06-12T09:46:00Z,1,37,6994
9,R_170_200_4875_9999_NA_0,2025-06-12T09:47:00Z,1,29,5525
9,R_170_200_4875_9999_NA_0,2025-06-12T09:48:00Z,1,27,5141
9,R_170_200_4875_9999_NA_0,2025-06-12T09:49:00Z,1,30,5683
9,R_170_200_4875_9999_NA_0,2025-06-12T09:50:00Z,1,23,4306
9,R_170_200_4875_9999_NA_0,2025-06-12T09:51:00Z,2,40,7590
9,R_170_200_4875_9999_NA_0,2025-06-12T09:52:00Z,1,33,6257
9,R_170_200_4875_9999_NA_0,2025-06-12T09:53:00Z,2,42,7986
9,R_170_200_4875_9999_NA_0,2025-06-12T09:54:00Z,1,33,6142
9,R_170_200_4875_9999_NA_0,2025-06-12T09:55:00Z,1,17,3231
9,R_200_250_4855_9999_NA_0,2025-06-12T09:12:00Z,3,72,15615
9,R_200_250_4855_9999_NA_0,2025-06-12T09:13:00Z,3,113,24997
9,R_200_250_4855_9999_NA_0,2025-06-12T09:14:00Z,6,91,19826
9,R_200_250_4855_9999_NA_0,2025-06-12T09:15:00Z,3,97,21105
9,R_200_250_4855_9999_NA_0,2025-06-12T09:16:00Z,4,106,22984
9,R_200_250_4855_9999_NA_0,2025-06-12T09:17:00Z,5,106,23416
9,R_200_250_4855_9999_NA_0,2025-06-12T09:18:00Z,6,122,26729
9,R_200_250_4855_9999_NA_0,2025-06-12T09:19:00Z,5,113,24807
9,R_200_250_4855_9999_NA_0,2025-06-12T09:20:00Z,4,105,23010
9,R_200_250_4855_9999_NA_0,2025-06-12T09:21:00Z,6,115,25371
9,R_200_250_4855_9999_NA_0,2025-06-12T09:22:00Z,3,105,23022
9,R_200_250_4855_9999_NA_0,2025-06-12T09:23:00Z,6,112,24379
9,R_200_250_4855_9999_NA_0,2025-06-12T09:24:00Z,3,97,21379
9,R_200_250_4855_9999_NA_0,2025-06-12T09:25:00Z,6,102,22087
9,R_200_250_4855_9999_NA_0,2025-06-12T09:26:00Z,3,87,18854
9,R_200_250_4855_9999_NA_0,2025-06-12T09:27:00Z,3,82,17564
9,R_200_250_4855_9999_NA_0,2025-06-12T09:28:00Z,3,78,16710
9,R_200_250_4855_9999_NA_0,2025-06-12T09:29:00Z,6,84,18069
9,R_200_250_4855_9999_NA_0,2025-06-12T09:30:00Z,3,83,17773
9,R_200_250_4855_9999_NA_0,2025-06-12T09:31:00Z,3,78,16650
9,R_200_250_4855_9999_NA_0,2025-06-12T09:32:00Z,3,77,16669
9,R_200_250_4855_9999_NA_0,2025-06-12T09:33:00Z,3,84,18112
9,R_200_250_4855_9999_NA_0,2025-06-12T09:34:00Z,5,85,18281
9,R_200_250_4855_9999_NA_0,2025-06-12T09:35:00Z,4,104,22329
9,R_200_250_4855_9999_NA_0,2025-06-12T09:36:00Z,5,100,21582
9,R_200_250_4855_9999_NA_0,2025-06-12T09:37:00Z,4,81,17680
9,R_200_250_4855_9999_NA_0,2025-06-12T09:38:00Z,3,89,19261
9,R_200_250_4855_9999_NA_0,2025-06-12T09:39:00Z,3,70,15249
9,R_200_250_4855_9999_NA_0,2025-06-12T09:40:00Z,3,89,19112
9,R_200_250_4855_9999_NA_0,2025-06-12T09:41:00Z,5,90,19369
9,R_200_250_4855_9999_NA_0,2025-06-12T09:42:00Z,4,97,21347
9,R_200_250_4855_9999_NA_0,2025-06-12T09:43:00Z,3,77,16544
9,R_200_250_4855_9999_NA_0,2025-06-12T09:44:00Z,3,78,16784
9,R_200_250_4855_9999_NA_0,2025-06-12T09:45:00Z,3,80,17235
9,R_200_250_4855_9999_NA_0,2025-06-12T09:46:00Z,6,94,20429
9,R_200_250_4855_9999_NA_0,2025-06-12T09:47:00Z,3,103,22820
9,R_200_250_4855_9999_NA_0,2025-06-12T09:48:00Z,6,96,21234
9,R_200_250_4855_9999_NA_0,2025-06-12T09:49:00Z,3,112,24647
