ts,program,recipe,total_batches,giveaway_g_per_batch,giveaway_pct_avg
2025-06-16T06:53:00+00:00,17,R_160_195_0_0_exact_25,0.0,0.0,0.0
2025-06-16T06:54:00+00:00,17,R_10_1000_4855_9999_NA_0,0.0,0.0,0.0
2025-06-16T06:54:00+00:00,17,R_120_170_4875_9999_NA_0,6.0,66.0,1.318154583582984
2025-06-16T06:54:00+00:00,17,R_160_195_0_0_exact_25,0.0,0.0,0.0
2025-06-16T06:55:00+00:00,17,R_10_1000_4855_9999_NA_0,1.0,60.0,1.2060301507537687
2025-06-16T06:55:00+00:00,17,R_120_170_4875_9999_NA_0,8.0,65.5,1.3084298841390332
2025-06-16T06:55:00+00:00,17,R_160_195_0_0_exact_25,0.0,0.0,0.0
2025-06-16T06:56:00+00:00,17,R_10_1000_4855_9999_NA_0,1.0,60.0,1.2060301507537687
2025-06-16T06:56:00+00:00,17,R_120_170_4875_9999_NA_0,12.0,64.66666666666667,1.2922134150402984
2025-06-16T06:56:00+00:00,17,R_160_195_0_0_exact_25,2.0,372.5,7.8503688092729185
2025-06-16T06:57:00+00:00,17,R_10_1000_4855_9999_NA_0,1.0,60.0,1.2060301507537687
2025-06-16T06:57:00+00:00,17,R_120_170_4875_9999_NA_0,15.0,69.13333333333334,1.379007699570473
2025-06-16T06:57:00+00:00,17,R_160_195_0_0_exact_25,2.0,372.5,7.8503688092729185
2025-06-16T06:58:00+00:00,17,R_10_1000_4855_9999_NA_0,2.0,43.5,0.8802104411169567
2025-06-16T06:58:00+00:00,17,R_120_170_4875_9999_NA_0,18.0,73.77777777777777,1.4689290533814128
2025-06-16T06:58:00+00:00,17,R_160_195_0_0_exact_25,2.0,372.5,7.8503688092729185
2025-06-16T06:59:00+00:00,17,R_10_1000_4855_9999_NA_0,2.0,43.5,0.8802104411169567
2025-06-16T06:59:00+00:00,17,R_120_170_4875_9999_NA_0,22.0,72.5,1.444223107569721
2025-06-16T06:59:00+00:00,17,R_160_195_0_0_exact_25,4.0,387.0,8.106409719312945
2025-06-16T07:00:00+00:00,17,R_10_1000_4855_9999_NA_0,2.0,43.5,0.8802104411169567
2025-06-16T07:00:00+00:00,17,R_120_170_4875_9999_NA_0,24.0,77.58333333333333,1.5423610881017857
2025-06-16T07:00:00+00:00,17,R_160_195_0_0_exact_25,4.0,387.0,8.106409719312945
2025-06-16T07:01:00+00:00,17,R_10_1000_4855_9999_NA_0,2.0,43.5,0.8802104411169567
2025-06-16T07:01:00+00:00,17,R_120_170_4875_9999_NA_0,28.0,78.5,1.5600158982511925
2025-06-16T07:01:00+00:00,17,R_160_195_0_0_exact_25,6.0,414.3333333333333,8.580698605550188
2025-06-16T07:02:00+00:00,17,R_10_1000_4855_9999_NA_0,2.0,43.5,0.8802104411169567
2025-06-16T07:02:00+00:00,17,R_120_170_4875_9999_NA_0,31.0,80.45161290322581,1.597560741257935
2025-06-16T07:02:00+00:00,17,R_160_195_0_0_exact_25,6.0,414.3333333333333,8.580698605550188
2025-06-16T07:03:00+00:00,17,R_10_1000_4855_9999_NA_0,3.0,44.333333333333336,0.8967702784707706
2025-06-16T07:03:00+00:00,17,R_120_170_4875_9999_NA_0,34.0,80.58823529411765,1.6001868831396366
2025-06-16T07:03:00+00:00,17,R_160_195_0_0_exact_25,8.0,419.125,8.662739626931225
2025-06-16T07:04:00+00:00,17,R_10_1000_4855_9999_NA_0,3.0,44.333333333333336,0.8967702784707706
2025-06-16T07:04:00+00:00,17,R_120_170_4875_9999_NA_0,38.0,83.73684210526316,1.6606302253488785
2025-06-16T07:04:00+00:00,17,R_160_195_0_0_exact_25,8.0,419.125,8.662739626931225
2025-06-16T07:05:00+00:00,17,R_10_1000_4855_9999_NA_0,3.0,44.333333333333336,0.8967702784707706
2025-06-16T07:05:00+00:00,17,R_120_170_4875_9999_NA_0,40.0,84.375,1.6728624535315983
2025-06-16T07:05:00+00:00,17,R_160_195_0_0_exact_25,8.0,419.125,8.662739626931225
2025-06-16T07:06:00+00:00,17,R_10_1000_4855_9999_NA_0,3.0,44.333333333333336,0.8967702784707706
2025-06-16T07:06:00+00:00,17,R_120_170_4875_9999_NA_0,44.0,84.54545454545455,1.6761286834279534
2025-06-16T07:06:00+00:00,17,R_160_195_0_0_exact_25,10.0,408.8,8.485552972434407
2025-06-16T07:07:00+00:00,17,R_10_1000_4855_9999_NA_0,3.0,44.333333333333336,0.8967702784707706
2025-06-16T07:07:00+00:00,17,R_120_170_4875_9999_NA_0,47.0,83.25531914893617,1.6513962802435949
2025-06-16T07:07:00+00:00,17,R_160_195_0_0_exact_25,10.0,408.8,8.485552972434407
2025-06-16T07:08:00+00:00,17,R_10_1000_4855_9999_NA_0,4.0,37.25,0.7556547317172128
2025-06-16T07:08:00+00:00,17,R_120_170_4875_9999_NA_0,50.0,83.82,1.6622245490457381
2025-06-16T07:08:00+00:00,17,R_160_195_0_0_exact_25,10.0,408.8,8.485552972434407
2025-06-16T07:09:00+00:00,17,R_10_1000_4855_9999_NA_0,4.0,37.25,0.7556547317172128
2025-06-16T07:09:00+00:00,17,R_120_170_4875_9999_NA_0,54.0,84.37037037037037,1.6727737349556842
2025-06-16T07:09:00+00:00,17,R_160_195_0_0_exact_25,12.0,407.8333333333333,8.468886273966913
2025-06-16T07:10:00+00:00,17,R_10_1000_4855_9999_NA_0,4.0,37.25,0.7556547317172128
2025-06-16T07:10:00+00:00,17,R_120_170_4875_9999_NA_0,57.0,83.49122807017544,1.6559206382897287
2025-06-16T07:10:00+00:00,17,R_160_195_0_0_exact_25,12.0,407.8333333333333,8.468886273966913
2025-06-16T07:11:00+00:00,17,R_10_1000_4855_9999_NA_0,4.0,37.25,0.7556547317172128
2025-06-16T07:11:00+00:00,17,R_120_170_4875_9999_NA_0,61.0,84.45901639344262,1.6744724209322053
2025-06-16T07:11:00+00:00,17,R_160_195_0_0_exact_25,14.0,407.42857142857144,8.461903631616426
2025-06-16T07:12:00+00:00,17,R_10_1000_4855_9999_NA_0,4.0,37.25,0.7556547317172128
2025-06-16T07:12:00+00:00,17,R_120_170_4875_9999_NA_0,64.0,83.734375,1.6605829237910499
2025-06-16T07:12:00+00:00,17,R_160_195_0_0_exact_25,16.0,410.375,8.51267956230877
2025-06-16T07:13:00+00:00,17,R_10_1000_4855_9999_NA_0,4.0,37.25,0.7556547317172128
2025-06-16T07:13:00+00:00,17,R_120_170_4875_9999_NA_0,68.0,83.61764705882354,1.6583448050584475
2025-06-16T07:13:00+00:00,17,R_160_195_0_0_exact_25,16.0,410.375,8.51267956230877
2025-06-16T07:14:00+00:00,17,R_10_1000_4855_9999_NA_0,4.0,37.25,0.7556547317172128
2025-06-16T07:14:00+00:00,17,R_120_170_4875_9999_NA_0,71.0,82.87323943661971,1.6440668020888924
2025-06-16T07:14:00+00:00,17,R_160_195_0_0_exact_25,18.0,411.72222222222223,8.535854967634931
2025-06-16T07:15:00+00:00,17,R_10_1000_4855_9999_NA_0,4.0,37.25,0.7556547317172128
2025-06-16T07:15:00+00:00,17,R_120_170_4875_9999_NA_0,74.0,84.39189189189189,1.6731861536812775
2025-06-16T07:15:00+00:00,17,R_160_195_0_0_exact_25,18.0,411.72222222222223,8.535854967634931
2025-06-16T07:16:00+00:00,17,R_10_1000_4855_9999_NA_0,5.0,37.8,0.7666409767573926
2025-06-16T07:16:00+00:00,17,R_120_170_4875_9999_NA_0,78.0,83.91025641025641,1.6639548482229114
2025-06-16T07:16:00+00:00,17,R_160_195_0_0_exact_25,20.0,414.6,8.585272923051438
2025-06-16T07:17:00+00:00,17,R_10_1000_4855_9999_NA_0,5.0,37.8,0.7666409767573926
2025-06-16T07:17:00+00:00,17,R_120_170_4875_9999_NA_0,82.0,84.45121951219512,1.6743230174081236
2025-06-16T07:17:00+00:00,17,R_160_195_0_0_exact_25,20.0,414.6,8.585272923051438
2025-06-16T07:18:00+00:00,17,R_10_1000_4855_9999_NA_0,5.0,37.8,0.7666409767573926
2025-06-16T07:18:00+00:00,17,R_120_170_4875_9999_NA_0,85.0,84.34117647058824,1.6722142785499856
2025-06-16T07:18:00+00:00,17,R_160_195_0_0_exact_25,20.0,414.6,8.585272923051438
2025-06-16T07:19:00+00:00,17,R_10_1000_4855_9999_NA_0,6.0,48.333333333333336,0.9761023224503534
2025-06-16T07:19:00+00:00,17,R_120_170_4875_9999_NA_0,88.0,83.02272727272727,1.6469347087094126
2025-06-16T07:19:00+00:00,17,R_160_195_0_0_exact_25,22.0,411.3636363636364,8.529688972667294
2025-06-16T07:20:00+00:00,17,R_10_1000_4855_9999_NA_0,6.0,48.333333333333336,0.9761023224503534
2025-06-16T07:20:00+00:00,17,R_120_170_4875_9999_NA_0,92.0,82.45652173913044,1.6360703255749756
2025-06-16T07:20:00+00:00,17,R_160_195_0_0_exact_25,22.0,411.3636363636364,8.529688972667294
2025-06-16T07:21:00+00:00,17,R_10_1000_4855_9999_NA_0,6.0,48.333333333333336,0.9761023224503534
2025-06-16T07:21:00+00:00,17,R_120_170_4875_9999_NA_0,96.0,82.80208333333333,1.6427015610727882
2025-06-16T07:21:00+00:00,17,R_160_195_0_0_exact_25,24.0,411.3333333333333,8.529167818634226
2025-06-16T07:22:00+00:00,17,R_10_1000_4855_9999_NA_0,6.0,48.333333333333336,0.9761023224503534
2025-06-16T07:22:00+00:00,17,R_120_170_4875_9999_NA_0,100.0,81.33,1.6144400376365216
2025-06-16T07:22:00+00:00,17,R_160_195_0_0_exact_25,24.0,411.3333333333333,8.529167818634226
2025-06-16T07:23:00+00:00,17,R_10_1000_4855_9999_NA_0,6.0,48.333333333333336,0.9761023224503534
2025-06-16T07:23:00+00:00,17,R_120_170_4875_9999_NA_0,103.0,81.80582524271844,1.6235786942388581
2025-06-16T07:23:00+00:00,17,R_160_195_0_0_exact_25,24.0,411.3333333333333,8.529167818634226
2025-06-16T07:24:00+00:00,17,R_10_1000_4855_9999_NA_0,6.0,48.333333333333336,0.9761023224503534
2025-06-16T07:24:00+00:00,17,R_120_170_4875_9999_NA_0,106.0,82.13207547169812,1.6298426320105137
2025-06-16T07:24:00+00:00,17,R_160_195_0_0_exact_25,26.0,407.65384615384613,8.465790188341666
2025-06-16T07:25:00+00:00,17,R_10_1000_4855_9999_NA_0,7.0,52.857142857142854,1.0655147588192944
2025-06-16T07:25:00+00:00,17,R_120_170_4875_9999_NA_0,110.0,83.56363636363636,1.6573091444087453
2025-06-16T07:25:00+00:00,17,R_160_195_0_0_exact_25,26.0,407.65384615384613,8.465790188341666
2025-06-16T07:26:00+00:00,17,R_10_1000_4855_9999_NA_0,7.0,52.857142857142854,1.0655147588192944
2025-06-16T07:26:00+00:00,17,R_120_170_4875_9999_NA_0,112.0,84.61607142857143,1.6774817064752172
2025-06-16T07:26:00+00:00,17,R_160_195_0_0_exact_25,26.0,407.65384615384613,8.465790188341666
2025-06-16T07:27:00+00:00,17,R_10_1000_4855_9999_NA_0,7.0,52.857142857142854,1.0655147588192944
2025-06-16T07:27:00+00:00,17,R_120_170_4875_9999_NA_0,115.0,84.84347826086956,1.6818383180582583
2025-06-16T07:27:00+00:00,17,R_160_195_0_0_exact_25,28.0,407.85714285714283,8.469296944526846
2025-06-16T07:28:00+00:00,17,R_10_1000_4855_9999_NA_0,7.0,52.857142857142854,1.0655147588192944
2025-06-16T07:28:00+00:00,17,R_120_170_4875_9999_NA_0,118.0,85.71186440677967,1.6984674496790815
2025-06-16T07:28:00+00:00,17,R_160_195_0_0_exact_25,30.0,409.73333333333335,8.501632269130747
2025-06-16T07:29:00+00:00,17,R_10_1000_4855_9999_NA_0,7.0,52.857142857142854,1.0655147588192944
2025-06-16T07:29:00+00:00,17,R_120_170_4875_9999_NA_0,121.0,84.26446280991736,1.6707441169193156
2025-06-16T07:29:00+00:00,17,R_160_195_0_0_exact_25,30.0,409.73333333333335,8.501632269130747
2025-06-16T07:30:00+00:00,17,R_10_1000_4855_9999_NA_0,7.0,52.857142857142854,1.0655147588192944
2025-06-16T07:30:00+00:00,17,R_120_170_4875_9999_NA_0,124.0,83.04838709677419,1.647426955219678
2025-06-16T07:30:00+00:00,17,R_160_195_0_0_exact_25,31.0,410.2258064516129,8.510111487345585
2025-06-16T07:31:00+00:00,17,R_10_1000_4855_9999_NA_0,7.0,52.857142857142854,1.0655147588192944
2025-06-16T07:31:00+00:00,17,R_120_170_4875_9999_NA_0,127.0,84.08661417322834,1.6673354327905658
2025-06-16T07:31:00+00:00,17,R_160_195_0_0_exact_25,32.0,410.0,8.506224066390041
2025-06-16T07:32:00+00:00,17,R_10_1000_4855_9999_NA_0,7.0,52.857142857142854,1.0655147588192944
2025-06-16T07:32:00+00:00,17,R_120_170_4875_9999_NA_0,131.0,84.01526717557252,1.6659678461848186
2025-06-16T07:32:00+00:00,17,R_160_195_0_0_exact_25,32.0,410.0,8.506224066390041
2025-06-16T07:33:00+00:00,17,R_10_1000_4855_9999_NA_0,7.0,52.857142857142854,1.0655147588192944
2025-06-16T07:33:00+00:00,17,R_120_170_4875_9999_NA_0,134.0,82.67910447761194,1.640341837822472
2025-06-16T07:33:00+00:00,17,R_160_195_0_0_exact_25,32.0,410.0,8.506224066390041
2025-06-16T07:34:00+00:00,17,R_10_1000_4855_9999_NA_0,8.0,51.625,1.0411939696465486
2025-06-16T07:34:00+00:00,17,R_120_170_4875_9999_NA_0,138.0,82.83333333333333,1.6433011506414494
2025-06-16T07:34:00+00:00,17,R_160_195_0_0_exact_25,32.0,410.0,8.506224066390041
2025-06-16T07:35:00+00:00,17,R_10_1000_4855_9999_NA_0,8.0,51.625,1.0411939696465486
2025-06-16T07:35:00+00:00,17,R_120_170_4875_9999_NA_0,142.0,82.2394366197183,1.631903589405343
2025-06-16T07:35:00+00:00,17,R_160_195_0_0_exact_25,32.0,410.0,8.506224066390041
2025-06-16T07:36:00+00:00,17,R_10_1000_4855_9999_NA_0,8.0,51.625,1.0411939696465486
2025-06-16T07:36:00+00:00,17,R_120_170_4875_9999_NA_0,144.0,82.15277777777777,1.6302400573271227
2025-06-16T07:36:00+00:00,17,R_160_195_0_0_exact_25,34.0,409.47058823529414,8.49710700422353
2025-06-16T07:37:00+00:00,17,R_10_1000_4855_9999_NA_0,8.0,51.625,1.0411939696465486
2025-06-16T07:37:00+00:00,17,R_120_170_4875_9999_NA_0,148.0,81.36486486486487,1.615109766303998
2025-06-16T07:37:00+00:00,17,R_160_195_0_0_exact_25,34.0,409.47058823529414,8.49710700422353
2025-06-16T07:38:00+00:00,17,R_10_1000_4855_9999_NA_0,8.0,51.625,1.0411939696465486
2025-06-16T07:38:00+00:00,17,R_120_170_4875_9999_NA_0,151.0,82.0728476821192,1.628705591061241
2025-06-16T07:38:00+00:00,17,R_160_195_0_0_exact_25,34.0,409.47058823529414,8.49710700422353
2025-06-16T07:39:00+00:00,17,R_10_1000_4855_9999_NA_0,8.0,51.625,1.0411939696465486
2025-06-16T07:39:00+00:00,17,R_120_170_4875_9999_NA_0,154.0,81.51298701298701,1.617954878224825
2025-06-16T07:39:00+00:00,17,R_160_195_0_0_exact_25,34.0,409.47058823529414,8.49710700422353
2025-06-16T07:40:00+00:00,17,R_10_1000_4855_9999_NA_0,9.0,59.22222222222222,1.1907687495811086
2025-06-16T07:40:00+00:00,17,R_120_170_4875_9999_NA_0,158.0,80.68987341772151,1.602140376098966
2025-06-16T07:40:00+00:00,17,R_160_195_0_0_exact_25,34.0,409.47058823529414,8.49710700422353
2025-06-16T07:41:00+00:00,17,R_10_1000_4855_9999_NA_0,9.0,59.22222222222222,1.1907687495811086
2025-06-16T07:41:00+00:00,17,R_120_170_4875_9999_NA_0,161.0,80.93788819875776,1.6069065784395087
2025-06-16T07:41:00+00:00,17,R_160_195_0_0_exact_25,34.0,409.47058823529414,8.49710700422353
2025-06-16T07:42:00+00:00,17,R_10_1000_4855_9999_NA_0,9.0,59.22222222222222,1.1907687495811086
2025-06-16T07:42:00+00:00,17,R_120_170_4875_9999_NA_0,164.0,80.60975609756098,1.6006005278833815
2025-06-16T07:42:00+00:00,17,R_160_195_0_0_exact_25,35.0,409.65714285714284,8.500320140387489
2025-06-16T07:43:00+00:00,17,R_10_1000_4855_9999_NA_0,9.0,59.22222222222222,1.1907687495811086
2025-06-16T07:43:00+00:00,17,R_120_170_4875_9999_NA_0,168.0,80.29166666666667,1.5944859086170091
2025-06-16T07:43:00+00:00,17,R_160_195_0_0_exact_25,35.0,409.65714285714284,8.500320140387489
2025-06-16T07:44:00+00:00,17,R_10_1000_4855_9999_NA_0,10.0,66.2,1.3273449091711111
2025-06-16T07:44:00+00:00,17,R_120_170_4875_9999_NA_0,170.0,80.31176470588235,1.5948722980739578
2025-06-16T07:44:00+00:00,17,R_160_195_0_0_exact_25,36.0,409.94444444444446,8.505267525761314
2025-06-16T07:45:00+00:00,17,R_10_1000_4855_9999_NA_0,10.0,66.2,1.3273449091711111
2025-06-16T07:45:00+00:00,17,R_120_170_4875_9999_NA_0,174.0,80.22988505747126,1.5932981042491756
2025-06-16T07:45:00+00:00,17,R_160_195_0_0_exact_25,36.0,409.94444444444446,8.505267525761314
2025-06-16T07:46:00+00:00,17,R_10_1000_4855_9999_NA_0,10.0,66.2,1.3273449091711111
2025-06-16T07:46:00+00:00,17,R_120_170_4875_9999_NA_0,176.0,80.57954545454545,1.6000198564021102
2025-06-16T07:46:00+00:00,17,R_160_195_0_0_exact_25,36.0,409.94444444444446,8.505267525761314
2025-06-16T07:47:00+00:00,17,R_10_1000_4855_9999_NA_0,10.0,66.2,1.3273449091711111
2025-06-16T07:47:00+00:00,17,R_120_170_4875_9999_NA_0,177.0,80.61016949152543,1.600608473532411
2025-06-16T07:47:00+00:00,17,R_160_195_0_0_exact_25,36.0,409.94444444444446,8.505267525761314
2025-06-16T07:48:00+00:00,18,R_10_1000_4855_9999_NA_0,0.0,0.0,0.0
2025-06-16T07:48:00+00:00,18,R_120_165_4875_9999_NA_0,0.0,0.0,0.0
2025-06-16T07:48:00+00:00,18,R_160_195_0_0_exact_25,0.0,0.0,0.0
2025-06-16T07:48:00+00:00,18,R_195_260_4875_9999_NA_0,0.0,0.0,0.0
2025-06-16T07:49:00+00:00,18,R_10_1000_4855_9999_NA_0,0.0,0.0,0.0
2025-06-16T07:49:00+00:00,18,R_120_165_4875_9999_NA_0,1.0,33.0,0.6678809957498483
2025-06-16T07:49:00+00:00,18,R_160_195_0_0_exact_25,4.0,425.25,8.767137408514586
2025-06-16T07:49:00+00:00,18,R_195_260_4875_9999_NA_0,0.0,0.0,0.0
2025-06-16T07:50:00+00:00,18,R_10_1000_4855_9999_NA_0,0.0,0.0,0.0
2025-06-16T07:50:00+00:00,18,R_120_165_4875_9999_NA_0,2.0,18.5,0.376628664495114
2025-06-16T07:50:00+00:00,18,R_160_195_0_0_exact_25,6.0,433.8333333333333,8.912552215298227
2025-06-16T07:50:00+00:00,18,R_195_260_4875_9999_NA_0,0.0,0.0,0.0
2025-06-16T07:51:00+00:00,18,R_10_1000_4855_9999_NA_0,0.0,0.0,0.0
2025-06-16T07:51:00+00:00,18,R_120_165_4875_9999_NA_0,3.0,28.666666666666668,0.5811988916672298
2025-06-16T07:51:00+00:00,18,R_160_195_0_0_exact_25,9.0,436.3333333333333,8.95471336708168
2025-06-16T07:51:00+00:00,18,R_195_260_4875_9999_NA_0,0.0,0.0,0.0
2025-06-16T07:52:00+00:00,18,R_10_1000_4855_9999_NA_0,0.0,0.0,0.0
2025-06-16T07:52:00+00:00,18,R_120_165_4875_9999_NA_0,5.0,49.4,0.9932043910088865
2025-06-16T07:52:00+00:00,18,R_160_195_0_0_exact_25,12.0,448.1666666666667,9.153107767717339
2025-06-16T07:52:00+00:00,18,R_195_260_4875_9999_NA_0,1.0,28.0,0.5678361387142568
2025-06-16T07:53:00+00:00,18,R_10_1000_4855_9999_NA_0,0.0,0.0,0.0
2025-06-16T07:53:00+00:00,18,R_120_165_4875_9999_NA_0,6.0,60.0,1.2012012012012012
2025-06-16T07:53:00+00:00,18,R_160_195_0_0_exact_25,16.0,451.0,9.200326397388821
2025-06-16T07:53:00+00:00,18,R_195_260_4875_9999_NA_0,1.0,28.0,0.5678361387142568
2025-06-16T07:54:00+00:00,18,R_10_1000_4855_9999_NA_0,0.0,0.0,0.0
2025-06-16T07:54:00+00:00,18,R_120_165_4875_9999_NA_0,7.0,72.71428571428571,1.4483680960646501
2025-06-16T07:54:00+00:00,18,R_160_195_0_0_exact_25,19.0,451.63157894736844,9.21083703655997
2025-06-16T07:54:00+00:00,18,R_195_260_4875_9999_NA_0,1.0,28.0,0.5678361387142568
2025-06-16T07:55:00+00:00,18,R_10_1000_4855_9999_NA_0,0.0,0.0,0.0
2025-06-16T07:55:00+00:00,18,R_120_165_4875_9999_NA_0,7.0,72.71428571428571,1.4483680960646501
2025-06-16T07:55:00+00:00,18,R_160_195_0_0_exact_25,23.0,449.39130434782606,9.173530247088896
2025-06-16T07:55:00+00:00,18,R_195_260_4875_9999_NA_0,1.0,28.0,0.5678361387142568
2025-06-16T07:56:00+00:00,18,R_10_1000_4855_9999_NA_0,0.0,0.0,0.0
2025-06-16T07:56:00+00:00,18,R_120_165_4875_9999_NA_0,9.0,68.0,1.3570145679505088
2025-06-16T07:56:00+00:00,18,R_160_195_0_0_exact_25,28.0,450.57142857142856,9.19319109245657
2025-06-16T07:56:00+00:00,18,R_195_260_4875_9999_NA_0,1.0,28.0,0.5678361387142568
2025-06-16T07:57:00+00:00,18,R_10_1000_4855_9999_NA_0,0.0,0.0,0.0
2025-06-16T07:57:00+00:00,18,R_120_165_4875_9999_NA_0,9.0,68.0,1.3570145679505088
2025-06-16T07:57:00+00:00,18,R_160_195_0_0_exact_25,32.0,453.96875,9.249684821781043
2025-06-16T07:57:00+00:00,18,R_195_260_4875_9999_NA_0,2.0,112.5,2.2058823529411766
2025-06-16T07:58:00+00:00,18,R_10_1000_4855_9999_NA_0,0.0,0.0,0.0
2025-06-16T07:58:00+00:00,18,R_120_165_4875_9999_NA_0,11.0,77.9090909090909,1.548636585409928
2025-06-16T07:58:00+00:00,18,R_160_195_0_0_exact_25,36.0,449.3333333333333,9.172563962983125
2025-06-16T07:58:00+00:00,18,R_195_260_4875_9999_NA_0,2.0,112.5,2.2058823529411766
2025-06-16T07:59:00+00:00,18,R_10_1000_4855_9999_NA_0,0.0,0.0,0.0
2025-06-16T07:59:00+00:00,18,R_120_165_4875_9999_NA_0,11.0,77.9090909090909,1.548636585409928
2025-06-16T07:59:00+00:00,18,R_160_195_0_0_exact_25,39.0,448.87179487179486,9.16486922287605
2025-06-16T07:59:00+00:00,18,R_195_260_4875_9999_NA_0,2.0,112.5,2.2058823529411766
2025-06-16T08:00:00+00:00,18,R_10_1000_4855_9999_NA_0,0.0,0.0,0.0
2025-06-16T08:00:00+00:00,18,R_120_165_4875_9999_NA_0,13.0,78.46153846153847,1.5592753955514789
2025-06-16T08:00:00+00:00,18,R_160_195_0_0_exact_25,44.0,453.20454545454544,9.236990578186232
2025-06-16T08:00:00+00:00,18,R_195_260_4875_9999_NA_0,3.0,91.66666666666667,1.8121911037891267
2025-06-16T08:01:00+00:00,18,R_10_1000_4855_9999_NA_0,1.0,12.0,0.2459520393523263
2025-06-16T08:01:00+00:00,18,R_120_165_4875_9999_NA_0,13.0,78.46153846153847,1.5592753955514789
2025-06-16T08:01:00+00:00,18,R_160_195_0_0_exact_25,48.0,453.3958333333333,9.240168813634163
2025-06-16T08:01:00+00:00,18,R_195_260_4875_9999_NA_0,4.0,77.5,1.540755467196819
2025-06-16T08:02:00+00:00,18,R_10_1000_4855_9999_NA_0,1.0,12.0,0.2459520393523263
2025-06-16T08:02:00+00:00,18,R_120_165_4875_9999_NA_0,15.0,81.73333333333333,1.6221866440848407
2025-06-16T08:02:00+00:00,18,R_160_195_0_0_exact_25,52.0,454.1730769230769,9.253077568035605
2025-06-16T08:02:00+00:00,18,R_195_260_4875_9999_NA_0,4.0,77.5,1.540755467196819
2025-06-16T08:03:00+00:00,18,R_10_1000_4855_9999_NA_0,1.0,12.0,0.2459520393523263
2025-06-16T08:03:00+00:00,18,R_120_165_4875_9999_NA_0,16.0,85.375,1.6920180349799336
2025-06-16T08:03:00+00:00,18,R_160_195_0_0_exact_25,56.0,452.6607142857143,9.22795215108956
2025-06-16T08:03:00+00:00,18,R_195_260_4875_9999_NA_0,4.0,77.5,1.540755467196819
2025-06-16T08:04:00+00:00,18,R_10_1000_4855_9999_NA_0,1.0,12.0,0.2459520393523263
2025-06-16T08:04:00+00:00,18,R_120_165_4875_9999_NA_0,17.0,80.6470588235294,1.6013174953572307
2025-06-16T08:04:00+00:00,18,R_160_195_0_0_exact_25,60.0,455.7,9.278413486989454
2025-06-16T08:04:00+00:00,18,R_195_260_4875_9999_NA_0,4.0,77.5,1.540755467196819
2025-06-16T08:05:00+00:00,18,R_10_1000_4855_9999_NA_0,1.0,12.0,0.2459520393523263
2025-06-16T08:05:00+00:00,18,R_120_165_4875_9999_NA_0,19.0,79.26315789473684,1.574704350826563
2025-06-16T08:05:00+00:00,18,R_160_195_0_0_exact_25,62.0,455.51612903225805,9.275364222750621
2025-06-16T08:05:00+00:00,18,R_195_260_4875_9999_NA_0,4.0,77.5,1.540755467196819
2025-06-16T08:06:00+00:00,18,R_10_1000_4855_9999_NA_0,1.0,12.0,0.2459520393523263
2025-06-16T08:06:00+00:00,18,R_120_165_4875_9999_NA_0,20.0,80.75,1.6032959396406234
2025-06-16T08:06:00+00:00,18,R_160_195_0_0_exact_25,66.0,451.56060606060606,9.209656186844496
2025-06-16T08:06:00+00:00,18,R_195_260_4875_9999_NA_0,4.0,77.5,1.540755467196819
2025-06-16T08:07:00+00:00,18,R_10_1000_4855_9999_NA_0,1.0,12.0,0.2459520393523263
2025-06-16T08:07:00+00:00,18,R_120_165_4875_9999_NA_0,23.0,81.73913043478261,1.622297967812918
2025-06-16T08:07:00+00:00,18,R_160_195_0_0_exact_25,68.0,449.36764705882354,9.173135923437622
2025-06-16T08:07:00+00:00,18,R_195_260_4875_9999_NA_0,4.0,77.5,1.540755467196819
2025-06-16T08:08:00+00:00,18,R_10_1000_4855_9999_NA_0,1.0,12.0,0.2459520393523263
2025-06-16T08:08:00+00:00,18,R_120_165_4875_9999_NA_0,25.0,82.88,1.6441965100500717
2025-06-16T08:08:00+00:00,18,R_160_195_0_0_exact_25,71.0,447.0281690140845,9.134103454031623
2025-06-16T08:08:00+00:00,18,R_195_260_4875_9999_NA_0,4.0,77.5,1.540755467196819
2025-06-16T08:09:00+00:00,18,R_10_1000_4855_9999_NA_0,1.0,12.0,0.2459520393523263
2025-06-16T08:09:00+00:00,18,R_120_165_4875_9999_NA_0,27.0,86.07407407407408,1.7054001893258386
2025-06-16T08:09:00+00:00,18,R_160_195_0_0_exact_25,74.0,444.63513513513516,9.094100153120733
2025-06-16T08:09:00+00:00,18,R_195_260_4875_9999_NA_0,5.0,97.2,1.9173866729790507
2025-06-16T08:10:00+00:00,18,R_10_1000_4855_9999_NA_0,1.0,12.0,0.2459520393523263
2025-06-16T08:10:00+00:00,18,R_120_165_4875_9999_NA_0,29.0,85.03448275862068,1.6854969345280815
2025-06-16T08:10:00+00:00,18,R_160_195_0_0_exact_25,76.0,443.2763157894737,9.071350483873573
2025-06-16T08:10:00+00:00,18,R_195_260_4875_9999_NA_0,5.0,97.2,1.9173866729790507
2025-06-16T08:11:00+00:00,18,R_10_1000_4855_9999_NA_0,1.0,12.0,0.2459520393523263
2025-06-16T08:11:00+00:00,18,R_120_165_4875_9999_NA_0,31.0,88.64516129032258,1.7545539870132358
2025-06-16T08:11:00+00:00,18,R_160_195_0_0_exact_25,80.0,439.3375,9.005262699400966
