ts_minute,program,recipe,batches_min,giveaway_pct,rejects_per_min,pieces_processed,weight_processed_g
2025-06-11T10:37:00+00:00,6,__combined,3.0,1.7787476029888247,0.0,48.0,13245.0
2025-06-11T10:38:00+00:00,6,__combined,3.0,2.741235175944527,0.0,50.0,13451.0
2025-06-11T10:39:00+00:00,6,__combined,5.0,3.792460725018068,0.0,73.0,20196.0
2025-06-11T10:40:00+00:00,6,__combined,3.0,2.556762735020493,0.0,69.0,18411.0
2025-06-11T10:41:00+00:00,6,__combined,5.0,5.682665515482124,0.0,65.0,16973.0
2025-06-11T10:42:00+00:00,6,__combined,3.0,1.7340657886028195,0.0,58.0,16004.0
2025-06-11T10:43:00+00:00,6,__combined,5.0,2.472710199929575,0.0,65.0,18348.0
2025-06-11T10:44:00+00:00,6,__combined,2.0,2.3084479371316307,0.0,40.0,11141.0
2025-06-11T10:45:00+00:00,6,__combined,3.0,3.748335130335511,0.0,51.0,14082.0
2025-06-11T10:46:00+00:00,6,__combined,2.0,3.6559755631920576,0.0,48.0,13327.0
2025-06-11T10:47:00+00:00,6,__combined,3.0,1.2566004946193436,0.0,58.0,15947.0
2025-06-11T10:48:00+00:00,6,__combined,3.0,2.0072392234287593,0.0,66.0,17977.0
2025-06-11T10:49:00+00:00,6,__combined,5.0,2.903888651959834,0.0,68.0,18762.0
2025-06-11T10:50:00+00:00,6,__combined,3.0,1.5802403558860634,0.0,60.0,16649.0
2025-06-11T10:51:00+00:00,6,__combined,2.0,2.643386656262193,0.0,31.0,8711.0
2025-06-11T10:53:00+00:00,6,__combined,1.0,1.4208525115069042,0.0,17.0,4906.0
2025-06-11T10:54:00+00:00,6,__combined,2.0,1.0661838664252665,0.0,12.0,3397.0
2025-06-11T10:56:00+00:00,6,__combined,1.0,1.4402880576115222,0.0,11.0,3142.0
2025-06-11T10:57:00+00:00,6,__combined,1.0,2.3178157532901196,0.0,4.0,1185.0
2025-06-12T06:24:00+00:00,7,__combined,2.0,1.2792324605236858,0.0,129.0,18325.0
2025-06-12T06:25:00+00:00,7,__combined,5.0,0.5558034808714349,0.0,135.0,18870.0
2025-06-12T06:26:00+00:00,7,__combined,4.0,1.4780531501940877,0.0,145.0,19848.0
2025-06-12T06:27:00+00:00,7,__combined,3.0,2.3522512543168044,0.0,145.0,20272.0
2025-06-12T06:28:00+00:00,7,__combined,4.0,1.7994858611825193,0.0,142.0,20039.0
2025-06-12T06:29:00+00:00,7,__combined,5.0,1.0954616588419406,0.0,141.0,19008.0
2025-06-12T06:30:00+00:00,7,__combined,4.0,1.0493021387689527,0.0,135.0,18688.0
2025-06-12T06:31:00+00:00,7,__combined,3.0,1.2532497833477767,0.0,145.0,20460.0
2025-06-12T06:32:00+00:00,7,__combined,5.0,0.8032939086909135,0.0,146.0,19900.0
2025-06-12T06:33:00+00:00,7,__combined,3.0,2.752471409187827,0.0,127.0,17133.0
2025-06-12T06:34:00+00:00,7,__combined,3.0,1.486100975253765,0.0,97.0,14177.0
2025-06-12T06:35:00+00:00,7,__combined,3.0,2.009884678747941,0.0,141.0,28168.0
2025-06-12T06:36:00+00:00,7,__combined,4.0,1.6946625583937978,0.0,144.0,29770.0
2025-06-12T06:37:00+00:00,7,__combined,8.0,3.8267307315159838,0.0,144.0,28192.0
2025-06-12T06:38:00+00:00,7,__combined,6.0,1.9674400210914842,0.0,136.0,26791.0
2025-06-12T06:39:00+00:00,7,__combined,4.0,2.3949456362033503,0.0,140.0,28936.0
2025-06-12T06:40:00+00:00,7,__combined,6.0,4.987756154143575,0.0,151.0,29266.0
2025-06-12T06:41:00+00:00,7,__combined,7.0,3.568497608738716,0.0,144.0,26505.0
2025-06-12T06:42:00+00:00,7,__combined,6.0,1.5727652797133187,0.0,140.0,23816.0
2025-06-12T06:43:00+00:00,7,__combined,3.0,2.4609961485736664,0.0,149.0,27914.0
2025-06-12T06:44:00+00:00,7,__combined,8.0,3.2521333597936097,0.0,140.0,26331.0
2025-06-12T06:45:00+00:00,7,__combined,4.0,2.094627895515032,0.0,140.0,27320.0
2025-06-12T06:46:00+00:00,7,__combined,5.0,5.8936015604084595,0.0,142.0,28586.0
2025-06-12T06:47:00+00:00,7,__combined,8.0,4.1350272585669785,0.0,139.0,27272.0
2025-06-12T06:48:00+00:00,7,__combined,3.0,1.5630196208846026,0.0,142.0,28015.0
2025-06-12T06:49:00+00:00,7,__combined,8.0,4.509187620889748,0.0,145.0,29430.0
2025-06-12T06:50:00+00:00,7,__combined,3.0,1.914823374050842,0.0,133.0,27369.0
2025-06-12T06:51:00+00:00,7,__combined,6.0,4.16365903274493,0.0,144.0,28940.0
2025-06-12T06:52:00+00:00,7,__combined,8.0,4.376818622696412,0.0,144.0,29861.0
2025-06-12T06:53:00+00:00,7,__combined,5.0,1.5772493726849086,0.0,146.0,29030.0
2025-06-12T06:54:00+00:00,7,__combined,7.0,4.226335036149959,0.0,141.0,29756.0
2025-06-12T06:55:00+00:00,7,__combined,6.0,5.0923245190761115,0.0,144.0,29153.0
2025-06-12T06:56:00+00:00,7,__combined,5.0,2.764708169693199,0.0,144.0,27711.0
2025-06-12T06:57:00+00:00,7,__combined,5.0,5.1072443458289545,0.0,148.0,29933.0
2025-06-12T06:58:00+00:00,7,__combined,6.0,2.3116662307088673,0.0,133.0,28194.0
2025-06-12T06:59:00+00:00,7,__combined,8.0,4.237164527421236,0.0,139.0,28441.0
2025-06-12T07:00:00+00:00,7,__combined,4.0,1.8209784658132382,0.0,138.0,29583.0
2025-06-12T07:01:00+00:00,7,__combined,6.0,2.33501210020276,0.0,143.0,30746.0
2025-06-12T07:02:00+00:00,7,__combined,6.0,4.25350635732075,0.0,134.0,29573.0
2025-06-12T07:03:00+00:00,7,__combined,7.0,2.2629643147934972,0.0,141.0,31155.0
2025-06-12T07:04:00+00:00,7,__combined,6.0,3.0494487782863775,0.0,139.0,30787.0
2025-06-12T07:05:00+00:00,7,__combined,7.0,2.9629014856004647,0.0,138.0,31262.0
2025-06-12T07:06:00+00:00,7,__combined,5.0,2.2842340751206875,0.0,140.0,30434.0
2025-06-12T07:07:00+00:00,7,__combined,6.0,2.4734059909939305,0.0,139.0,30578.0
2025-06-12T07:08:00+00:00,7,__combined,7.0,2.9967102535039944,0.0,136.0,30912.0
2025-06-12T07:09:00+00:00,7,__combined,6.0,3.3949827211058494,0.0,141.0,31489.0
2025-06-12T07:10:00+00:00,7,__combined,6.0,2.300693808090064,0.0,146.0,31710.0
2025-06-12T07:11:00+00:00,7,__combined,6.0,5.025773195876289,0.0,146.0,30917.0
2025-06-12T07:12:00+00:00,7,__combined,6.0,1.7363642388494929,0.0,147.0,32062.0
2025-06-12T07:13:00+00:00,7,__combined,8.0,3.185616233960012,0.0,142.0,30120.0
2025-06-12T07:14:00+00:00,7,__combined,4.0,1.9497228820269201,0.0,148.0,30334.0
2025-06-12T07:15:00+00:00,7,__combined,7.0,1.8847100772561336,0.0,145.0,30405.0
2025-06-12T07:16:00+00:00,7,__combined,8.0,4.047526105201523,0.0,149.0,30798.0
2025-06-12T07:17:00+00:00,7,__combined,3.0,2.6094878636038263,0.0,136.0,27506.0
2025-06-12T07:18:00+00:00,7,__combined,8.0,3.5414610069101675,0.0,145.0,29370.0
2025-06-12T07:19:00+00:00,7,__combined,4.0,2.6987529228371008,0.0,143.0,30184.0
2025-06-12T07:20:00+00:00,7,__combined,7.0,1.308743091153813,0.0,141.0,30194.0
2025-06-12T07:21:00+00:00,7,__combined,8.0,4.434332187636152,0.0,143.0,31008.0
2025-06-12T07:22:00+00:00,7,__combined,4.0,2.1391955835962144,0.0,126.0,26517.0
2025-06-12T07:23:00+00:00,7,__combined,7.0,4.606520594997368,0.0,142.0,30365.0
2025-06-12T07:24:00+00:00,7,__combined,5.0,2.0995303682071116,0.0,139.0,29996.0
2025-06-12T07:25:00+00:00,7,__combined,7.0,4.267016437362208,0.0,135.0,29140.0
2025-06-12T07:26:00+00:00,7,__combined,5.0,1.8639698592107874,0.0,134.0,28447.0
2025-06-12T07:27:00+00:00,7,__combined,6.0,5.126968820315011,0.0,136.0,28774.0
2025-06-12T07:28:00+00:00,7,__combined,6.0,2.7338176157737712,0.0,134.0,28547.0
2025-06-12T07:29:00+00:00,7,__combined,6.0,4.804454804454805,0.0,138.0,29748.0
2025-06-12T07:30:00+00:00,7,__combined,7.0,4.340921122286924,0.0,138.0,29749.0
2025-06-12T07:31:00+00:00,7,__combined,4.0,1.9639853566834866,0.0,141.0,30220.0
2025-06-12T07:32:00+00:00,7,__combined,7.0,4.424729538059348,0.0,138.0,28868.0
2025-06-12T07:33:00+00:00,7,__combined,5.0,4.227258663366337,0.0,132.0,27696.0
2025-06-12T07:34:00+00:00,7,__combined,7.0,2.8008591939404215,0.0,135.0,28852.0
2025-06-12T07:35:00+00:00,7,__combined,5.0,3.6645525017618046,0.0,142.0,30207.0
2025-06-12T07:36:00+00:00,7,__combined,6.0,3.486286403809151,0.0,144.0,30732.0
2025-06-12T07:37:00+00:00,7,__combined,6.0,4.833700012941633,0.0,129.0,27351.0
2025-06-12T07:38:00+00:00,7,__combined,6.0,2.3770599006016218,0.0,146.0,32011.0
2025-06-12T07:39:00+00:00,7,__combined,7.0,4.893892268310808,0.0,152.0,32156.0
2025-06-12T07:40:00+00:00,7,__combined,4.0,3.2093292212798765,0.0,147.0,31035.0
2025-06-12T07:41:00+00:00,7,__combined,8.0,4.769460070195683,0.0,147.0,31288.0
2025-06-12T07:42:00+00:00,7,__combined,6.0,2.387952436952829,0.0,137.0,29364.0
2025-06-12T07:43:00+00:00,7,__combined,7.0,4.20055336631173,0.0,145.0,31662.0
2025-06-12T07:44:00+00:00,7,__combined,5.0,2.6267514929159677,0.0,136.0,29716.0
2025-06-12T07:45:00+00:00,7,__combined,7.0,4.128761371588523,0.0,142.0,30775.0
2025-06-12T07:46:00+00:00,7,__combined,5.0,1.4558253009638844,0.0,143.0,30622.0
2025-06-12T07:47:00+00:00,7,__combined,9.0,4.0776657091639485,0.0,135.0,29180.0
2025-06-12T07:48:00+00:00,7,__combined,5.0,4.578599938593798,0.0,140.0,29492.0
2025-06-12T07:49:00+00:00,7,__combined,6.0,3.5014507873373977,0.0,142.0,30182.0
2025-06-12T07:50:00+00:00,7,__combined,7.0,2.886080234723241,0.0,135.0,28941.0
2025-06-12T07:51:00+00:00,7,__combined,5.0,3.1212865404420502,0.0,137.0,29464.0
2025-06-12T07:52:00+00:00,7,__combined,5.0,2.810932700905875,0.0,140.0,29533.0
2025-06-12T07:53:00+00:00,7,__combined,8.0,4.938242052853313,0.0,143.0,30407.0
2025-06-12T07:54:00+00:00,7,__combined,5.0,3.2939546696425133,0.0,145.0,31289.0
2025-06-12T07:55:00+00:00,7,__combined,7.0,4.404440611001363,0.0,143.0,30865.0
2025-06-12T07:56:00+00:00,7,__combined,4.0,1.8096182449181955,0.0,148.0,29097.0
2025-06-12T07:57:00+00:00,7,__combined,7.0,3.210003133099775,0.0,146.0,24363.0
2025-06-12T07:58:00+00:00,7,__combined,3.0,1.7994858611825193,0.0,140.0,22672.0
2025-06-12T07:59:00+00:00,7,__combined,6.0,1.7910749822916314,0.0,148.0,24694.0
2025-06-12T08:00:00+00:00,7,__combined,5.0,2.4791733418776034,0.0,147.0,24876.0
2025-06-12T08:01:00+00:00,7,__combined,4.0,1.8215417106652587,0.0,137.0,21955.0
2025-06-12T08:02:00+00:00,7,__combined,4.0,0.8320726172465961,0.0,142.0,22593.0
2025-06-12T08:03:00+00:00,7,__combined,7.0,2.6122095540482033,0.0,146.0,24079.0
2025-06-12T08:04:00+00:00,7,__combined,5.0,3.0456852791878175,0.0,145.0,25005.0
2025-06-12T08:05:00+00:00,7,__combined,4.0,2.236171047469596,0.0,141.0,23778.0
2025-06-12T08:06:00+00:00,7,__combined,4.0,3.4486276910519336,0.0,145.0,23813.0
2025-06-12T08:07:00+00:00,7,__combined,5.0,1.5850315814563223,0.0,141.0,22224.0
2025-06-12T08:08:00+00:00,7,__combined,4.0,2.4986985944820406,0.0,132.0,20903.0
2025-06-12T08:09:00+00:00,7,__combined,6.0,2.302416721097322,0.0,138.0,22075.0
2025-06-12T08:10:00+00:00,7,__combined,5.0,3.200324083451489,0.0,135.0,23941.0
2025-06-12T08:11:00+00:00,7,__combined,4.0,2.1418020679468244,0.0,138.0,26858.0
2025-06-12T08:12:00+00:00,7,__combined,6.0,3.186783727632196,0.0,128.0,25492.0
2025-06-12T08:13:00+00:00,7,__combined,6.0,1.6487526539278132,0.0,144.0,30327.0
2025-06-12T08:14:00+00:00,7,__combined,6.0,4.313391805210106,0.0,149.0,31296.0
2025-06-12T08:15:00+00:00,7,__combined,5.0,3.723238005938428,0.0,131.0,26713.0
2025-06-12T08:16:00+00:00,7,__combined,7.0,2.201041845554983,0.0,133.0,26908.0
2025-06-12T08:17:00+00:00,7,__combined,6.0,4.572060353798127,0.0,145.0,29359.0
2025-06-12T08:18:00+00:00,7,__combined,4.0,2.6110297706198144,0.0,135.0,27796.0
2025-06-12T08:19:00+00:00,7,__combined,6.0,4.9503033432296375,0.0,131.0,27028.0
2025-06-12T08:20:00+00:00,7,__combined,7.0,4.010327505402295,0.0,135.0,28806.0
2025-06-12T08:21:00+00:00,7,__combined,5.0,3.0580331286922275,0.0,140.0,28899.0
2025-06-12T08:22:00+00:00,7,__combined,7.0,4.614063754950563,0.0,137.0,28642.0
2025-06-12T08:23:00+00:00,7,__combined,7.0,4.195647923126344,0.0,132.0,27777.0
2025-06-12T08:24:00+00:00,7,__combined,3.0,2.584803698157432,0.0,127.0,27656.0
2025-06-12T08:25:00+00:00,7,__combined,7.0,4.384232342059143,0.0,118.0,25851.0
2025-06-12T08:26:00+00:00,7,__combined,4.0,4.370179948586118,0.0,121.0,24636.0
2025-06-12T08:27:00+00:00,7,__combined,5.0,2.961049284578696,0.0,133.0,27460.0
2025-06-12T08:28:00+00:00,7,__combined,6.0,4.865826058842548,0.0,140.0,29046.0
2025-06-12T08:29:00+00:00,7,__combined,6.0,4.7867175868988285,0.0,145.0,29700.0
2025-06-12T08:30:00+00:00,7,__combined,6.0,4.175420168067227,0.0,143.0,29444.0
2025-06-12T08:31:00+00:00,7,__combined,7.0,3.9845000421194507,0.0,131.0,27515.0
2025-06-12T08:32:00+00:00,7,__combined,5.0,5.284789267573959,0.0,139.0,28541.0
2025-06-12T08:33:00+00:00,7,__combined,5.0,5.741259546379092,0.0,128.0,26098.0
2025-06-12T08:34:00+00:00,7,__combined,6.0,4.506941276151991,0.0,141.0,28982.0
2025-06-12T08:35:00+00:00,7,__combined,7.0,4.005497741998822,0.0,143.0,29608.0
2025-06-12T08:36:00+00:00,7,__combined,5.0,4.765640321631692,0.0,136.0,27789.0
2025-06-12T08:37:00+00:00,7,__combined,7.0,4.731800237418215,0.0,129.0,26662.0
2025-06-12T08:38:00+00:00,7,__combined,3.0,2.299076439379053,0.0,128.0,26631.0
2025-06-12T08:39:00+00:00,7,__combined,6.0,4.722366372599896,0.0,142.0,29920.0
2025-06-12T08:40:00+00:00,7,__combined,7.0,4.661778945912298,0.0,148.0,30664.0
2025-06-12T08:41:00+00:00,7,__combined,7.0,4.269738126446719,0.0,144.0,29653.0
2025-06-12T08:42:00+00:00,7,__combined,5.0,4.956450415966879,0.0,135.0,27671.0
2025-06-12T08:43:00+00:00,7,__combined,6.0,3.8573411780260463,0.0,141.0,28827.0
2025-06-12T08:44:00+00:00,7,__combined,6.0,4.616384915474643,0.0,138.0,28340.0
2025-06-12T08:45:00+00:00,7,__combined,5.0,3.2483422797600254,0.0,123.0,25304.0
2025-06-12T08:46:00+00:00,7,__combined,6.0,3.376810172926678,0.0,132.0,28186.0
2025-06-12T08:47:00+00:00,7,__combined,5.0,4.998634252936356,0.0,134.0,27308.0
2025-06-12T08:48:00+00:00,7,__combined,6.0,4.289456450556647,0.0,143.0,29184.0
2025-06-12T08:49:00+00:00,7,__combined,6.0,4.388028491145527,0.0,135.0,28176.0
2025-06-12T08:50:00+00:00,7,__combined,6.0,4.725303236686774,0.0,138.0,28229.0
2025-06-12T08:51:00+00:00,7,__combined,5.0,4.963486546647402,0.0,136.0,27832.0
2025-06-12T08:52:00+00:00,7,__combined,7.0,4.046744948574952,0.0,135.0,27591.0
2025-06-12T08:53:00+00:00,7,__combined,5.0,3.9780681287914144,0.0,142.0,29712.0
2025-06-12T08:54:00+00:00,7,__combined,6.0,5.606436430706608,0.0,137.0,28514.0
2025-06-12T08:55:00+00:00,7,__combined,5.0,3.97090852520224,0.0,134.0,28068.0
2025-06-12T08:56:00+00:00,7,__combined,6.0,4.996456413890858,0.0,133.0,27900.0
2025-06-12T08:57:00+00:00,7,__combined,7.0,4.167481901780473,0.0,128.0,26538.0
2025-06-12T08:58:00+00:00,7,__combined,6.0,5.132737674358809,0.0,130.0,27026.0
2025-06-12T08:59:00+00:00,7,__combined,5.0,5.628871532453542,0.0,134.0,27633.0
2025-06-12T09:00:00+00:00,7,__combined,6.0,4.722366372599896,0.0,131.0,27006.0
2025-06-12T09:01:00+00:00,7,__combined,6.0,4.307410316836869,0.0,146.0,30220.0
2025-06-12T09:02:00+00:00,7,__combined,6.0,4.6635489737594185,0.0,133.0,27414.0
2025-06-12T09:03:00+00:00,7,__combined,6.0,4.4535073409461665,0.0,139.0,28590.0
2025-06-12T09:04:00+00:00,7,__combined,5.0,4.494337686935249,0.0,135.0,27540.0
2025-06-12T09:05:00+00:00,7,__combined,5.0,3.9197666520158227,0.0,129.0,26412.0
2025-06-12T09:06:00+00:00,7,__combined,7.0,4.139031147678616,0.0,137.0,28238.0
2025-06-12T09:07:00+00:00,7,__combined,6.0,4.737046884119058,0.0,140.0,28986.0
2025-06-12T09:08:00+00:00,7,__combined,5.0,4.490746221538219,0.0,138.0,28326.0
2025-06-12T09:09:00+00:00,7,__combined,5.0,2.9011461318051577,0.0,124.0,25630.0
2025-06-12T09:10:00+00:00,7,__combined,3.0,5.376550313259174,0.0,9.0,1899.0
2025-06-12T09:12:00+00:00,8,__combined,4.0,2.404269905004407,0.0,112.0,23759.0
2025-06-12T09:13:00+00:00,8,__combined,4.0,1.1115581933407104,0.0,151.0,32264.0
2025-06-12T09:14:00+00:00,8,__combined,8.0,2.011848926191064,0.0,145.0,30019.0
2025-06-12T09:15:00+00:00,8,__combined,4.0,1.8334985133795838,0.0,141.0,30029.0
2025-06-12T09:16:00+00:00,8,__combined,7.0,2.2229083050324174,0.0,144.0,30143.0
2025-06-12T09:17:00+00:00,8,__combined,6.0,2.746077032810271,0.0,139.0,29698.0
2025-06-12T09:18:00+00:00,8,__combined,7.0,1.6988153745632224,0.0,148.0,31599.0
2025-06-12T09:19:00+00:00,8,__combined,6.0,1.7192261825891082,0.0,144.0,30818.0
2025-06-12T09:20:00+00:00,8,__combined,5.0,2.8965838148047616,0.0,142.0,30188.0
2025-06-12T09:21:00+00:00,8,__combined,7.0,1.668609113391512,0.0,144.0,31061.0
2025-06-12T09:22:00+00:00,8,__combined,4.0,2.1841794569067297,0.0,137.0,29513.0
2025-06-12T09:23:00+00:00,8,__combined,8.0,2.9069767441860463,0.0,147.0,31233.0
2025-06-12T09:24:00+00:00,8,__combined,5.0,1.2471427998556364,0.0,143.0,30247.0
2025-06-12T09:25:00+00:00,8,__combined,7.0,2.4897309078715733,0.0,146.0,30417.0
2025-06-12T09:26:00+00:00,8,__combined,5.0,1.5502331327461842,0.0,135.0,27930.0
2025-06-12T09:27:00+00:00,8,__combined,5.0,1.773176246578603,0.0,142.0,29018.0
2025-06-12T09:28:00+00:00,8,__combined,6.0,1.9237103893537124,0.0,132.0,27243.0
2025-06-12T09:29:00+00:00,8,__combined,8.0,1.5839808726838016,0.0,141.0,28911.0
2025-06-12T09:30:00+00:00,8,__combined,5.0,1.6042355001791329,0.0,141.0,28972.0
2025-06-12T09:31:00+00:00,8,__combined,5.0,1.8266830447359037,0.0,135.0,27540.0
2025-06-12T09:32:00+00:00,8,__combined,5.0,1.5733917546305518,0.0,135.0,27541.0
2025-06-12T09:33:00+00:00,8,__combined,6.0,2.3163878724516467,0.0,141.0,29227.0
2025-06-12T09:34:00+00:00,8,__combined,7.0,1.725263187764252,0.0,137.0,28192.0
2025-06-12T09:35:00+00:00,8,__combined,6.0,2.380175003264986,0.0,142.0,29800.0
2025-06-12T09:36:00+00:00,8,__combined,6.0,2.3131789032849106,0.0,143.0,30255.0
2025-06-12T09:37:00+00:00,8,__combined,6.0,1.6219981424970147,0.0,127.0,26502.0
2025-06-12T09:38:00+00:00,8,__combined,5.0,1.6234928972185747,0.0,133.0,27508.0
2025-06-12T09:39:00+00:00,8,__combined,5.0,2.0999960600449152,0.0,128.0,26432.0
2025-06-12T09:40:00+00:00,8,__combined,5.0,2.246749675949566,0.0,137.0,28548.0
2025-06-12T09:41:00+00:00,8,__combined,7.0,1.9705824228564977,0.0,134.0,27993.0
2025-06-12T09:42:00+00:00,8,__combined,5.0,1.6978806314366375,0.0,135.0,28845.0
2025-06-12T09:43:00+00:00,8,__combined,5.0,2.799239041813876,0.0,137.0,27948.0
2025-06-12T09:44:00+00:00,8,__combined,5.0,2.1866519841113776,0.0,131.0,26744.0
2025-06-12T09:45:00+00:00,8,__combined,6.0,1.6048809602758805,0.0,144.0,29592.0
2025-06-12T09:46:00+00:00,8,__combined,8.0,2.113508720070943,0.0,134.0,28077.0
2025-06-12T09:47:00+00:00,8,__combined,4.0,2.3996082272282075,0.0,140.0,30459.0
2025-06-12T09:48:00+00:00,8,__combined,7.0,1.1239830971339868,0.0,126.0,27026.0
2025-06-12T09:49:00+00:00,8,__combined,4.0,1.7713605239654657,0.0,147.0,31598.0
2025-06-12T09:50:00+00:00,8,__combined,5.0,1.3797240551889622,0.0,85.0,17682.0
2025-06-12T09:51:00+00:00,8,__combined,8.0,1.6898608349900597,0.0,131.0,27452.0
2025-06-12T09:52:00+00:00,8,__combined,4.0,2.198288580702272,0.0,134.0,28380.0
2025-06-12T09:53:00+00:00,8,__combined,5.0,1.6234928972185747,0.0,126.0,26461.0
2025-06-12T09:54:00+00:00,8,__combined,7.0,1.4006002572531084,0.0,127.0,26769.0
2025-06-12T09:55:00+00:00,8,__combined,4.0,1.966791856098043,0.0,71.0,15105.0
2025-06-12T10:15:00+00:00,9,__combined,5.0,2.5860385171295754,0.0,113.0,23819.0
2025-06-12T10:16:00+00:00,9,__combined,5.0,1.6761555918302344,0.0,126.0,26366.0
2025-06-12T10:17:00+00:00,9,__combined,5.0,2.061692799873613,0.0,142.0,29854.0
2025-06-12T10:18:00+00:00,9,__combined,7.0,3.6932380118115797,0.0,138.0,29054.0
2025-06-12T10:19:00+00:00,9,__combined,5.0,2.340283504142616,0.0,135.0,28561.0
2025-06-12T10:20:00+00:00,9,__combined,5.0,1.8142840128627573,0.0,133.0,28686.0
2025-06-12T10:21:00+00:00,9,__combined,6.0,2.1697575371407494,0.0,115.0,24233.0
2025-06-12T10:22:00+00:00,9,__combined,7.0,2.4216524216524213,0.0,136.0,28866.0
2025-06-12T10:23:00+00:00,9,__combined,5.0,2.6747767770109565,0.0,135.0,28468.0
2025-06-12T10:24:00+00:00,9,__combined,5.0,3.0009680542110355,0.0,134.0,27709.0
2025-06-12T10:25:00+00:00,9,__combined,5.0,2.530884004492219,0.0,141.0,29057.0
2025-06-12T10:26:00+00:00,9,__combined,8.0,2.38954573739888,0.0,135.0,28098.0
2025-06-12T10:27:00+00:00,9,__combined,3.0,1.8193847171683757,0.0,123.0,25505.0
2025-06-12T10:28:00+00:00,9,__combined,8.0,2.8091296714321543,0.0,134.0,27532.0
2025-06-12T10:29:00+00:00,9,__combined,3.0,2.054118111791428,0.0,127.0,24712.0
2025-06-12T10:30:00+00:00,9,__combined,4.0,2.014792144861005,0.0,111.0,22459.0
2025-06-12T10:31:00+00:00,9,__combined,6.0,2.5390170044258094,0.0,124.0,25503.0
2025-06-12T10:32:00+00:00,9,__combined,5.0,4.113625203037056,0.0,125.0,26572.0
2025-06-12T10:33:00+00:00,9,__combined,5.0,2.1108699940816726,0.0,115.0,23929.0
2025-06-12T10:34:00+00:00,9,__combined,6.0,2.5944036946481934,0.0,114.0,23553.0
2025-06-12T10:35:00+00:00,9,__combined,3.0,1.4208525115069042,0.0,134.0,27595.0
2025-06-12T10:36:00+00:00,9,__combined,8.0,2.884759853758702,0.0,130.0,26165.0
2025-06-12T10:37:00+00:00,9,__combined,4.0,2.6869158878504673,0.0,131.0,27558.0
2025-06-12T10:38:00+00:00,9,__combined,5.0,2.1750265967926237,0.0,122.0,25249.0
2025-06-12T10:39:00+00:00,9,__combined,7.0,3.1513385331847656,0.0,119.0,24987.0
2025-06-12T10:40:00+00:00,9,__combined,5.0,2.8951760003104745,0.0,121.0,25362.0
2025-06-12T10:41:00+00:00,9,__combined,4.0,1.9449668415322183,0.0,135.0,28974.0
2025-06-12T10:42:00+00:00,9,__combined,7.0,2.954095254500043,0.0,137.0,28677.0
2025-06-12T10:43:00+00:00,9,__combined,5.0,1.5565755338255838,0.0,128.0,27136.0
2025-06-12T10:44:00+00:00,9,__combined,5.0,1.3780394984577176,0.0,133.0,28445.0
2025-06-12T10:45:00+00:00,9,__combined,6.0,1.6658923475144354,0.0,130.0,28066.0
2025-06-12T10:46:00+00:00,9,__combined,7.0,3.0628309718047806,0.0,125.0,26415.0
2025-06-12T10:47:00+00:00,9,__combined,5.0,2.3140690684791574,0.0,139.0,29504.0
2025-06-12T10:48:00+00:00,9,__combined,5.0,3.0591329233863167,0.0,127.0,27450.0
2025-06-12T10:49:00+00:00,9,__combined,7.0,4.195432819968136,0.0,139.0,29649.0
2025-06-12T10:50:00+00:00,9,__combined,5.0,2.133533146665615,0.0,141.0,29706.0
2025-06-12T10:51:00+00:00,9,__combined,6.0,2.06989601158352,0.0,142.0,30065.0
2025-06-12T10:52:00+00:00,9,__combined,7.0,2.3999543951658877,0.0,128.0,27246.0
2025-06-12T10:53:00+00:00,9,__combined,6.0,1.9019997976595961,0.0,128.0,27037.0
2025-06-12T10:54:00+00:00,9,__combined,4.0,1.6096880295026414,0.0,104.0,21640.0
2025-06-12T10:55:00+00:00,9,__combined,5.0,3.067650581462736,0.0,119.0,25737.0
2025-06-12T10:56:00+00:00,9,__combined,5.0,2.3365403494993124,0.0,113.0,24093.0
2025-06-12T10:57:00+00:00,9,__combined,4.0,2.908344596285729,0.0,92.0,19825.0
2025-06-12T10:58:00+00:00,9,__combined,5.0,2.242770017706079,0.0,104.0,22494.0
2025-06-12T10:59:00+00:00,9,__combined,5.0,2.9872090251847143,0.0,114.0,24311.0
2025-06-12T11:00:00+00:00,9,__combined,5.0,2.0768349982232404,0.0,117.0,25793.0
2025-06-12T11:01:00+00:00,9,__combined,4.0,2.6110297706198144,0.0,125.0,26747.0
2025-06-12T11:02:00+00:00,9,__combined,5.0,2.278225806451613,0.0,111.0,23166.0
2025-06-12T11:03:00+00:00,9,__combined,7.0,2.222921554042456,0.0,121.0,26198.0
2025-06-12T11:04:00+00:00,9,__combined,6.0,1.5275559105431311,0.0,131.0,27550.0
2025-06-12T11:05:00+00:00,9,__combined,3.0,1.4597080583883224,0.0,106.0,22478.0
2025-06-12T11:06:00+00:00,9,__combined,5.0,1.4286285965824963,0.0,114.0,24418.0
2025-06-12T11:07:00+00:00,9,__combined,4.0,3.1195495091443664,0.0,96.0,20203.0
2025-06-12T11:08:00+00:00,9,__combined,5.0,2.0656136087484813,0.0,94.0,19650.0
2025-06-12T11:09:00+00:00,9,__combined,4.0,1.7491552375273307,0.0,113.0,23592.0
2025-06-12T11:10:00+00:00,9,__combined,5.0,3.276746940386893,0.0,108.0,22537.0
2025-06-12T11:11:00+00:00,9,__combined,6.0,2.6398804582434003,0.0,117.0,24857.0
