,Date,Time,Programname,Class,Gate,Type,Weight,BatchCount,BatchWeight,file_order,Timestamp,Duration
7414,2025-06-16,10:04:16,Programma 1,160-195,3,Batch,4968,*,4875-9999,41710,2025-06-16 10:04:16+00:00,-1.0
7441,2025-06-16,10:04:27,Programma 1,160-195,4,Batch,4939,*,4875-9999,41681,2025-06-16 10:04:27+00:00,-1.0
7589,2025-06-16,10:05:36,Programma 1,160-195,3,Batch,4956,*,4875-9999,41522,2025-06-16 10:05:36+00:00,-1.0
7615,2025-06-16,10:05:51,Programma 1,160-195,4,Batch,5013,*,4875-9999,41486,2025-06-16 10:05:51+00:00,-1.0
7866,2025-06-16,10:07:43,Programma 1,160-195,3,Batch,4979,*,4875-9999,41206,2025-06-16 10:07:43+00:00,0.0
7888,2025-06-16,10:07:51,Programma 1,160-195,4,Batch,4940,*,4875-9999,41183,2025-06-16 10:07:51+00:00,-1.0
8034,2025-06-16,10:08:53,Programma 1,160-195,3,Batch,4980,*,4875-9999,41031,2025-06-16 10:08:53+00:00,0.0
8062,2025-06-16,10:09:04,Programma 1,160-195,4,Batch,4902,*,4875-9999,41001,2025-06-16 10:09:04+00:00,0.0
8240,2025-06-16,10:10:17,Programma 1,160-195,3,Batch,4991,*,4875-9999,40811,2025-06-16 10:10:17+00:00,0.0
8260,2025-06-16,10:10:28,Programma 1,160-195,4,Batch,4898,*,4875-9999,40785,2025-06-16 10:10:28+00:00,0.0
8432,2025-06-16,10:11:39,Programma 1,160-195,3,Batch,5001,*,4875-9999,40602,2025-06-16 10:11:39+00:00,-1.0
8450,2025-06-16,10:11:48,Programma 1,160-195,4,Batch,4970,*,4875-9999,40579,2025-06-16 10:11:48+00:00,-1.0
8644,2025-06-16,10:13:13,Programma 1,160-195,3,Batch,4970,*,4875-9999,40370,2025-06-16 10:13:13+00:00,-1.0
8684,2025-06-16,10:13:31,Programma 1,160-195,4,Batch,4992,*,4875-9999,40328,2025-06-16 10:13:31+00:00,0.0
8808,2025-06-16,10:14:23,Programma 1,160-195,3,Batch,4909,*,4875-9999,40196,2025-06-16 10:14:23+00:00,-1.0
8834,2025-06-16,10:14:34,Programma 1,160-195,4,Batch,4900,*,4875-9999,40170,2025-06-16 10:14:34+00:00,0.0
8964,2025-06-16,10:15:27,Programma 1,160-195,3,Batch,4960,*,4875-9999,40031,2025-06-16 10:15:27+00:00,0.0
8989,2025-06-16,10:15:37,Programma 1,160-195,4,Batch,4948,*,4875-9999,40005,2025-06-16 10:15:37+00:00,0.0
9135,2025-06-16,10:16:39,Programma 1,160-195,3,Batch,4935,*,4875-9999,39849,2025-06-16 10:16:39+00:00,0.0
9158,2025-06-16,10:16:49,Programma 1,160-195,4,Batch,4899,*,4875-9999,39820,2025-06-16 10:16:49+00:00,-1.0
9409,2025-06-16,10:18:40,Programma 1,160-195,3,Batch,4959,*,4875-9999,39542,2025-06-16 10:18:40+00:00,0.0
9438,2025-06-16,10:18:53,Programma 1,160-195,4,Batch,4902,*,4875-9999,39508,2025-06-16 10:18:53+00:00,-1.0
9724,2025-06-16,10:20:57,Programma 1,160-195,3,Batch,4942,*,4875-9999,39192,2025-06-16 10:20:57+00:00,0.0
9750,2025-06-16,10:21:07,Programma 1,160-195,4,Batch,4943,*,4875-9999,39166,2025-06-16 10:21:07+00:00,-1.0
10030,2025-06-16,10:23:08,Programma 1,160-195,3,Batch,4919,*,4875-9999,38859,2025-06-16 10:23:08+00:00,0.0
10057,2025-06-16,10:23:19,Programma 1,160-195,4,Batch,4912,*,4875-9999,38830,2025-06-16 10:23:19+00:00,-2.0
10258,2025-06-16,10:24:47,Programma 1,160-195,3,Batch,4888,*,4875-9999,38606,2025-06-16 10:24:47+00:00,0.0
10262,2025-06-16,10:24:49,Programma 1,160-195,4,Batch,5005,*,4875-9999,38601,2025-06-16 10:24:49+00:00,0.0
10508,2025-06-16,10:26:34,Programma 1,160-195,3,Batch,4966,*,4875-9999,38336,2025-06-16 10:26:34+00:00,0.0
10526,2025-06-16,10:26:42,Programma 1,160-195,4,Batch,4909,*,4875-9999,38313,2025-06-16 10:26:42+00:00,0.0
10802,2025-06-16,10:28:33,Programma 1,160-195,3,Batch,4968,*,4875-9999,38021,2025-06-16 10:28:33+00:00,0.0
10813,2025-06-16,10:28:38,Programma 1,160-195,4,Batch,5022,*,4875-9999,38005,2025-06-16 10:28:38+00:00,-1.0
