,Date,Time,Programname,Class,Gate,Type,Weight,BatchCount,BatchWeight,file_order,Timestamp,Duration
6025,2025-06-17,10:27:34,Programma 1,170-190,3,Batch,4485,25,*,37105,2025-06-17 10:27:34+00:00,0.0
6023,2025-06-17,10:27:34,Programma 1,170-190,4,Batch,4502,25,*,37104,2025-06-17 10:27:34+00:00,0.0
6158,2025-06-17,10:28:33,Programma 1,170-190,3,Batch,4586,25,*,36954,2025-06-17 10:28:33+00:00,-2.0
6160,2025-06-17,10:28:33,Programma 1,170-190,4,Batch,4517,25,*,36956,2025-06-17 10:28:33+00:00,0.0
6315,2025-06-17,10:29:46,Programma 1,170-190,3,Batch,4513,25,*,36764,2025-06-17 10:29:46+00:00,0.0
6316,2025-06-17,10:29:46,Programma 1,170-190,4,Batch,4501,25,*,36763,2025-06-17 10:29:46+00:00,0.0
6460,2025-06-17,10:30:44,Programma 1,170-190,4,Batch,4493,25,*,36615,2025-06-17 10:30:44+00:00,0.0
6461,2025-06-17,10:30:44,Programma 1,170-190,3,Batch,4521,25,*,36614,2025-06-17 10:30:44+00:00,-1.0
6584,2025-06-17,10:31:39,Programma 1,170-190,4,Batch,4511,25,*,36482,2025-06-17 10:31:39+00:00,0.0
6585,2025-06-17,10:31:39,Programma 1,170-190,3,Batch,4473,25,*,36481,2025-06-17 10:31:39+00:00,-1.0
6721,2025-06-17,10:32:39,Programma 1,170-190,4,Batch,4542,25,*,36329,2025-06-17 10:32:39+00:00,0.0
6722,2025-06-17,10:32:39,Programma 1,170-190,3,Batch,4541,25,*,36328,2025-06-17 10:32:39+00:00,-1.0
6853,2025-06-17,10:33:38,Programma 1,170-190,3,Batch,4521,25,*,36180,2025-06-17 10:33:38+00:00,-1.0
6852,2025-06-17,10:33:38,Programma 1,170-190,4,Batch,4517,25,*,36181,2025-06-17 10:33:38+00:00,0.0
6977,2025-06-17,10:34:35,Programma 1,170-190,4,Batch,4520,25,*,36035,2025-06-17 10:34:35+00:00,-1.0
6978,2025-06-17,10:34:35,Programma 1,170-190,3,Batch,4511,25,*,36036,2025-06-17 10:34:35+00:00,0.0
7144,2025-06-17,10:35:45,Programma 1,170-190,4,Batch,4527,25,*,35853,2025-06-17 10:35:45+00:00,0.0
7146,2025-06-17,10:35:46,Programma 1,170-190,3,Batch,4478,25,*,35851,2025-06-17 10:35:46+00:00,-1.0
7305,2025-06-17,10:37:01,Programma 1,170-190,4,Batch,4510,25,*,35669,2025-06-17 10:37:01+00:00,-1.0
7306,2025-06-17,10:37:02,Programma 1,170-190,3,Batch,4473,25,*,35667,2025-06-17 10:37:02+00:00,0.0
7465,2025-06-17,10:38:12,Programma 1,170-190,3,Batch,4517,25,*,35485,2025-06-17 10:38:12+00:00,0.0
7466,2025-06-17,10:38:12,Programma 1,170-190,4,Batch,4518,25,*,35484,2025-06-17 10:38:12+00:00,-1.0
7649,2025-06-17,10:39:38,Programma 1,170-190,4,Batch,4488,25,*,35264,2025-06-17 10:39:38+00:00,-2.0
7650,2025-06-17,10:39:38,Programma 1,170-190,3,Batch,4489,25,*,35265,2025-06-17 10:39:38+00:00,0.0
7787,2025-06-17,10:40:43,Programma 1,170-190,4,Batch,4491,25,*,35101,2025-06-17 10:40:43+00:00,-1.0
7791,2025-06-17,10:40:45,Programma 1,170-190,3,Batch,4575,25,*,35095,2025-06-17 10:40:45+00:00,-1.0
7961,2025-06-17,10:42:07,Programma 1,170-190,4,Batch,4498,25,*,34889,2025-06-17 10:42:07+00:00,-1.0
7966,2025-06-17,10:42:09,Programma 1,170-190,3,Batch,4563,25,*,34882,2025-06-17 10:42:09+00:00,-1.0
8098,2025-06-17,10:43:20,Programma 1,170-190,4,Batch,4507,25,*,34721,2025-06-17 10:43:20+00:00,-1.0
8106,2025-06-17,10:43:22,Programma 1,170-190,3,Batch,4505,25,*,34714,2025-06-17 10:43:22+00:00,-1.0
8222,2025-06-17,10:44:13,Programma 1,170-190,4,Batch,4561,25,*,34584,2025-06-17 10:44:13+00:00,0.0
8223,2025-06-17,10:44:13,Programma 1,170-190,3,Batch,4513,25,*,34583,2025-06-17 10:44:13+00:00,-1.0
8357,2025-06-17,10:45:18,Programma 1,170-190,4,Batch,4494,25,*,34422,2025-06-17 10:45:18+00:00,0.0
8358,2025-06-17,10:45:18,Programma 1,170-190,3,Batch,4483,25,*,34421,2025-06-17 10:45:18+00:00,0.0
8504,2025-06-17,10:46:25,Programma 1,170-190,4,Batch,4506,25,*,34249,2025-06-17 10:46:25+00:00,-1.0
8508,2025-06-17,10:46:26,Programma 1,170-190,3,Batch,4482,25,*,34248,2025-06-17 10:46:26+00:00,0.0
8707,2025-06-17,10:48:01,Programma 1,170-190,4,Batch,4474,25,*,34007,2025-06-17 10:48:01+00:00,-2.0
8717,2025-06-17,10:48:08,Programma 1,170-190,3,Batch,4560,25,*,33991,2025-06-17 10:48:08+00:00,0.0
8850,2025-06-17,10:49:11,Programma 1,170-190,4,Batch,4546,25,*,33846,2025-06-17 10:49:11+00:00,-1.0
8855,2025-06-17,10:49:13,Programma 1,170-190,3,Batch,4567,25,*,33841,2025-06-17 10:49:13+00:00,-1.0
8998,2025-06-17,10:50:16,Programma 1,170-190,4,Batch,4544,25,*,33687,2025-06-17 10:50:16+00:00,0.0
9004,2025-06-17,10:50:19,Programma 1,170-190,3,Batch,4535,25,*,33679,2025-06-17 10:50:19+00:00,-1.0
9129,2025-06-17,10:51:20,Programma 1,170-190,4,Batch,4470,25,*,33529,2025-06-17 10:51:20+00:00,-1.0
9146,2025-06-17,10:51:27,Programma 1,170-190,3,Batch,4488,25,*,33513,2025-06-17 10:51:27+00:00,-1.0
9300,2025-06-17,10:52:41,Programma 1,170-190,4,Batch,4457,25,*,33336,2025-06-17 10:52:41+00:00,-1.0
9306,2025-06-17,10:52:43,Programma 1,170-190,3,Batch,4501,25,*,33329,2025-06-17 10:52:43+00:00,-2.0
9418,2025-06-17,10:53:36,Programma 1,170-190,4,Batch,4522,25,*,33198,2025-06-17 10:53:36+00:00,0.0
9430,2025-06-17,10:53:42,Programma 1,170-190,3,Batch,4426,25,*,33184,2025-06-17 10:53:42+00:00,0.0
9548,2025-06-17,10:54:37,Programma 1,170-190,4,Batch,4499,25,*,33051,2025-06-17 10:54:37+00:00,0.0
9566,2025-06-17,10:54:45,Programma 1,170-190,3,Batch,4491,25,*,33026,2025-06-17 10:54:45+00:00,-1.0
9676,2025-06-17,10:55:40,Programma 1,170-190,4,Batch,4470,25,*,32899,2025-06-17 10:55:40+00:00,-1.0
9687,2025-06-17,10:55:46,Programma 1,170-190,3,Batch,4516,25,*,32886,2025-06-17 10:55:46+00:00,0.0
9771,2025-06-17,10:56:22,Programma 1,170-190,4,Batch,4500,25,*,32795,2025-06-17 10:56:22+00:00,-1.0
9800,2025-06-17,10:56:34,Programma 1,170-190,3,Batch,4526,25,*,32763,2025-06-17 10:56:34+00:00,0.0
9923,2025-06-17,10:57:32,Programma 1,170-190,4,Batch,4460,25,*,32624,2025-06-17 10:57:32+00:00,-1.0
9934,2025-06-17,10:57:37,Programma 1,170-190,3,Batch,4508,25,*,32611,2025-06-17 10:57:37+00:00,-1.0
10055,2025-06-17,10:58:31,Programma 1,170-190,4,Batch,4541,25,*,32480,2025-06-17 10:58:31+00:00,-1.0
10080,2025-06-17,10:58:42,Programma 1,170-190,3,Batch,4476,25,*,32455,2025-06-17 10:58:42+00:00,0.0
10183,2025-06-17,10:59:28,Programma 1,170-190,4,Batch,4519,25,*,32341,2025-06-17 10:59:28+00:00,0.0
10213,2025-06-17,10:59:44,Programma 1,170-190,3,Batch,4512,25,*,32298,2025-06-17 10:59:44+00:00,0.0
10311,2025-06-17,11:00:25,Programma 1,170-190,4,Batch,4470,25,*,32194,2025-06-17 11:00:25+00:00,0.0
10329,2025-06-17,11:00:32,Programma 1,170-190,3,Batch,4492,25,*,32176,2025-06-17 11:00:32+00:00,0.0
10452,2025-06-17,11:01:22,Programma 1,170-190,4,Batch,4520,25,*,32052,2025-06-17 11:01:22+00:00,0.0
10484,2025-06-17,11:01:35,Programma 1,170-190,3,Batch,4502,25,*,32017,2025-06-17 11:01:35+00:00,0.0
10600,2025-06-17,11:02:23,Programma 1,170-190,4,Batch,4510,25,*,31898,2025-06-17 11:02:23+00:00,0.0
10625,2025-06-17,11:02:34,Programma 1,170-190,3,Batch,4516,25,*,31870,2025-06-17 11:02:34+00:00,-1.0
10718,2025-06-17,11:03:17,Programma 1,170-190,4,Batch,4508,25,*,31764,2025-06-17 11:03:17+00:00,0.0
10750,2025-06-17,11:03:37,Programma 1,170-190,3,Batch,4529,25,*,31722,2025-06-17 11:03:37+00:00,0.0
10846,2025-06-17,11:05:17,Programma 1,170-190,4,Batch,4515,25,*,31626,2025-06-17 11:05:17+00:00,0.0
10909,2025-06-17,11:06:03,Programma 1,170-190,3,Batch,4499,25,*,31561,2025-06-17 11:06:03+00:00,-1.0
11010,2025-06-17,11:06:47,Programma 1,170-190,4,Batch,4517,25,*,31456,2025-06-17 11:06:47+00:00,0.0
11057,2025-06-17,11:07:10,Programma 1,170-190,3,Batch,4505,25,*,31403,2025-06-17 11:07:10+00:00,-2.0
11162,2025-06-17,11:07:56,Programma 1,170-190,4,Batch,4559,25,*,31290,2025-06-17 11:07:56+00:00,-1.0
11222,2025-06-17,11:08:21,Programma 1,170-190,3,Batch,4500,25,*,31225,2025-06-17 11:08:21+00:00,-1.0
11350,2025-06-17,11:09:19,Programma 1,170-190,4,Batch,4509,25,*,31075,2025-06-17 11:09:19+00:00,-1.0
11411,2025-06-17,11:09:49,Programma 1,170-190,3,Batch,4471,25,*,31000,2025-06-17 11:09:49+00:00,-1.0
11509,2025-06-17,11:10:33,Programma 1,170-190,4,Batch,4518,25,*,30890,2025-06-17 11:10:33+00:00,-1.0
11567,2025-06-17,11:11:00,Programma 1,170-190,3,Batch,4526,25,*,30826,2025-06-17 11:11:00+00:00,0.0
11659,2025-06-17,11:11:43,Programma 1,170-190,4,Batch,4545,25,*,30724,2025-06-17 11:11:43+00:00,0.0
11714,2025-06-17,11:12:05,Programma 1,170-190,3,Batch,4527,25,*,30670,2025-06-17 11:12:05+00:00,0.0
11791,2025-06-17,11:12:40,Programma 1,170-190,4,Batch,4557,25,*,30585,2025-06-17 11:12:40+00:00,0.0
11838,2025-06-17,11:13:03,Programma 1,170-190,3,Batch,4479,25,*,30524,2025-06-17 11:13:03+00:00,-1.0
11952,2025-06-17,11:13:56,Programma 1,170-190,4,Batch,4507,25,*,30402,2025-06-17 11:13:56+00:00,0.0
12038,2025-06-17,11:14:35,Programma 1,170-190,3,Batch,4531,25,*,30309,2025-06-17 11:14:35+00:00,0.0
12120,2025-06-17,11:15:12,Programma 1,170-190,4,Batch,4518,25,*,30218,2025-06-17 11:15:12+00:00,0.0
12177,2025-06-17,11:15:37,Programma 1,170-190,3,Batch,4501,25,*,30155,2025-06-17 11:15:37+00:00,0.0
12248,2025-06-17,11:16:07,Programma 1,170-190,4,Batch,4519,25,*,30079,2025-06-17 11:16:07+00:00,-1.0
12318,2025-06-17,11:16:39,Programma 1,170-190,3,Batch,4502,25,*,29997,2025-06-17 11:16:39+00:00,0.0
12408,2025-06-17,11:17:16,Programma 1,170-190,4,Batch,4532,25,*,29905,2025-06-17 11:17:16+00:00,0.0
12503,2025-06-17,11:17:59,Programma 1,170-190,3,Batch,4490,25,*,29794,2025-06-17 11:17:59+00:00,-1.0
12583,2025-06-17,11:18:29,Programma 1,170-190,4,Batch,4540,25,*,29717,2025-06-17 11:18:29+00:00,0.0
12641,2025-06-17,11:18:56,Programma 1,170-190,3,Batch,4479,25,*,29649,2025-06-17 11:18:56+00:00,-1.0
12703,2025-06-17,11:19:24,Programma 1,170-190,4,Batch,4511,25,*,29581,2025-06-17 11:19:24+00:00,-1.0
12749,2025-06-17,11:19:49,Programma 1,170-190,3,Batch,4450,25,*,29523,2025-06-17 11:19:49+00:00,-1.0
12801,2025-06-17,11:20:13,Programma 1,170-190,4,Batch,4511,25,*,29465,2025-06-17 11:20:13+00:00,-1.0
12863,2025-06-17,11:20:43,Programma 1,170-190,3,Batch,4533,25,*,29395,2025-06-17 11:20:43+00:00,-3.0
12924,2025-06-17,11:21:13,Programma 1,170-190,4,Batch,4494,25,*,29324,2025-06-17 11:21:13+00:00,0.0
13017,2025-06-17,11:21:55,Programma 1,170-190,3,Batch,4481,25,*,29228,2025-06-17 11:21:55+00:00,0.0
13129,2025-06-17,11:22:53,Programma 1,170-190,4,Batch,4479,25,*,29092,2025-06-17 11:22:53+00:00,-1.0
13247,2025-06-17,11:23:47,Programma 1,170-190,3,Batch,4525,25,*,28963,2025-06-17 11:23:47+00:00,0.0
13341,2025-06-17,11:24:27,Programma 1,170-190,4,Batch,4474,25,*,28860,2025-06-17 11:24:27+00:00,-1.0
13419,2025-06-17,11:25:00,Programma 1,170-190,3,Batch,4536,25,*,28776,2025-06-17 11:25:00+00:00,0.0
13501,2025-06-17,11:25:42,Programma 1,170-190,4,Batch,4504,25,*,28676,2025-06-17 11:25:42+00:00,-1.0
13567,2025-06-17,11:26:11,Programma 1,170-190,3,Batch,4497,25,*,28602,2025-06-17 11:26:11+00:00,-1.0
13653,2025-06-17,11:26:52,Programma 1,170-190,4,Batch,4488,25,*,28501,2025-06-17 11:26:52+00:00,-1.0
13739,2025-06-17,11:27:33,Programma 1,170-190,3,Batch,4513,25,*,28399,2025-06-17 11:27:33+00:00,-1.0
13835,2025-06-17,11:28:19,Programma 1,170-190,4,Batch,4551,25,*,28287,2025-06-17 11:28:19+00:00,0.0
13897,2025-06-17,11:28:53,Programma 1,170-190,3,Batch,4537,25,*,28207,2025-06-17 11:28:53+00:00,0.0
13979,2025-06-17,11:29:28,Programma 1,170-190,4,Batch,4511,25,*,28115,2025-06-17 11:29:28+00:00,-2.0
14042,2025-06-17,11:29:54,Programma 1,170-190,3,Batch,4529,25,*,28050,2025-06-17 11:29:54+00:00,0.0
14135,2025-06-17,11:30:36,Programma 1,170-190,4,Batch,4525,25,*,27949,2025-06-17 11:30:36+00:00,0.0
14201,2025-06-17,11:31:04,Programma 1,170-190,3,Batch,4536,25,*,27881,2025-06-17 11:31:04+00:00,0.0
14311,2025-06-17,11:31:49,Programma 1,170-190,4,Batch,4540,25,*,27767,2025-06-17 11:31:49+00:00,0.0
14356,2025-06-17,11:32:07,Programma 1,170-190,3,Batch,4500,25,*,27719,2025-06-17 11:32:07+00:00,-1.0
14460,2025-06-17,11:32:55,Programma 1,170-190,4,Batch,4517,25,*,27609,2025-06-17 11:32:55+00:00,0.0
14527,2025-06-17,11:33:25,Programma 1,170-190,3,Batch,4463,25,*,27531,2025-06-17 11:33:25+00:00,0.0
14632,2025-06-17,11:34:10,Programma 1,170-190,4,Batch,4518,25,*,27415,2025-06-17 11:34:10+00:00,0.0
14715,2025-06-17,11:34:46,Programma 1,170-190,3,Batch,4497,25,*,27325,2025-06-17 11:34:46+00:00,0.0
14821,2025-06-17,11:35:33,Programma 1,170-190,4,Batch,4504,25,*,27205,2025-06-17 11:35:33+00:00,-2.0
14872,2025-06-17,11:35:55,Programma 1,170-190,3,Batch,4481,25,*,27146,2025-06-17 11:35:55+00:00,0.0
14979,2025-06-17,11:36:49,Programma 1,170-190,4,Batch,4530,25,*,27013,2025-06-17 11:36:49+00:00,-2.0
15236,2025-06-17,11:38:46,Programma 1,170-190,3,Batch,4570,25,*,26729,2025-06-17 11:38:46+00:00,-1.0
15977,2025-06-17,11:44:11,Programma 1,170-190,4,Batch,4522,25,*,25925,2025-06-17 11:44:11+00:00,-1.0
16126,2025-06-17,11:45:19,Programma 1,170-190,3,Batch,4539,25,*,25755,2025-06-17 11:45:19+00:00,-1.0
16352,2025-06-17,11:47:06,Programma 1,170-190,4,Batch,4574,25,*,25493,2025-06-17 11:47:06+00:00,0.0
16550,2025-06-17,11:48:26,Programma 1,170-190,3,Batch,4565,25,*,25291,2025-06-17 11:48:26+00:00,-1.0
17654,2025-06-17,11:56:26,Programma 1,170-190,4,Batch,4553,25,*,24130,2025-06-17 11:56:26+00:00,0.0
18259,2025-06-17,12:00:57,Programma 1,170-190,3,Batch,4529,25,*,23483,2025-06-17 12:00:57+00:00,0.0
18654,2025-06-17,12:03:40,Programma 1,170-190,4,Batch,4521,25,*,23067,2025-06-17 12:03:40+00:00,0.0
18808,2025-06-17,12:04:50,Programma 1,170-190,3,Batch,4535,25,*,22892,2025-06-17 12:04:50+00:00,-1.0
19078,2025-06-17,12:06:55,Programma 1,170-190,4,Batch,4521,25,*,22608,2025-06-17 12:06:55+00:00,0.0
19158,2025-06-17,12:07:32,Programma 1,170-190,3,Batch,4564,25,*,22520,2025-06-17 12:07:32+00:00,-1.0
19440,2025-06-17,12:09:36,Programma 1,170-190,4,Batch,4496,25,*,22209,2025-06-17 12:09:36+00:00,0.0
19550,2025-06-17,12:10:24,Programma 1,170-190,3,Batch,4549,25,*,22087,2025-06-17 12:10:24+00:00,-2.0
19874,2025-06-17,12:12:57,Programma 1,170-190,4,Batch,4503,25,*,21711,2025-06-17 12:12:57+00:00,0.0
