,Date,Time,Programname,Class,Gate,Type,Weight,BatchCount,BatchWeight,file_order,Timestamp,Duration
13472,2025-06-13,10:12:46,Programma 1,170-195,3,Batch,4593,25,*,38162,2025-06-13 10:12:46+00:00,-1.0
13739,2025-06-13,10:14:51,Programma 1,170-195,4,Batch,4650,25,*,37880,2025-06-13 10:14:51+00:00,-1.0
13796,2025-06-13,10:15:19,Programma 1,170-195,3,Batch,4644,25,*,37820,2025-06-13 10:15:19+00:00,0.0
14203,2025-06-13,10:18:28,Programma 1,170-195,4,Batch,4695,25,*,37403,2025-06-13 10:18:28+00:00,0.0
14298,2025-06-13,10:19:12,Programma 1,170-195,3,Batch,4603,25,*,37302,2025-06-13 10:19:12+00:00,-1.0
14580,2025-06-13,10:21:15,Programma 1,170-195,4,Batch,4615,25,*,37015,2025-06-13 10:21:15+00:00,-1.0
14663,2025-06-13,10:21:48,Programma 1,170-195,3,Batch,4643,25,*,36932,2025-06-13 10:21:48+00:00,0.0
14979,2025-06-13,10:24:00,Programma 1,170-195,4,Batch,4590,25,*,36614,2025-06-13 10:24:00+00:00,-1.0
15085,2025-06-13,10:24:46,Programma 1,170-195,3,Batch,4647,25,*,36504,2025-06-13 10:24:46+00:00,-1.0
15327,2025-06-13,10:26:38,Programma 1,170-195,4,Batch,4640,25,*,36256,2025-06-13 10:26:38+00:00,-1.0
15388,2025-06-13,10:27:06,Programma 1,170-195,3,Batch,4611,25,*,36195,2025-06-13 10:27:06+00:00,0.0
15592,2025-06-13,10:28:50,Programma 1,170-195,4,Batch,4677,25,*,35977,2025-06-13 10:28:50+00:00,0.0
15717,2025-06-13,10:29:51,Programma 1,170-195,3,Batch,4580,25,*,35850,2025-06-13 10:29:51+00:00,-1.0
15925,2025-06-13,10:31:35,Programma 1,170-195,4,Batch,4608,25,*,35632,2025-06-13 10:31:35+00:00,0.0
16018,2025-06-13,10:32:20,Programma 1,170-195,3,Batch,4602,25,*,35532,2025-06-13 10:32:20+00:00,-1.0
16240,2025-06-13,10:34:05,Programma 1,170-195,4,Batch,4634,25,*,35309,2025-06-13 10:34:05+00:00,0.0
16363,2025-06-13,10:34:58,Programma 1,170-195,3,Batch,4660,25,*,35179,2025-06-13 10:34:58+00:00,0.0
16768,2025-06-13,10:37:59,Programma 1,170-195,4,Batch,4645,25,*,34762,2025-06-13 10:37:59+00:00,0.0
16888,2025-06-13,10:38:52,Programma 1,170-195,3,Batch,4638,25,*,34638,2025-06-13 10:38:52+00:00,-1.0
17234,2025-06-13,10:41:34,Programma 1,170-195,4,Batch,4614,25,*,34280,2025-06-13 10:41:34+00:00,-1.0
17343,2025-06-13,10:42:23,Programma 1,170-195,3,Batch,4669,25,*,34164,2025-06-13 10:42:23+00:00,-1.0
17666,2025-06-13,10:45:21,Programma 1,170-195,4,Batch,4657,25,*,33826,2025-06-13 10:45:21+00:00,-1.0
17729,2025-06-13,10:45:55,Programma 1,170-195,3,Batch,4634,25,*,33760,2025-06-13 10:45:55+00:00,-1.0
17820,2025-06-13,10:46:36,Programma 1,170-195,4,Batch,4475,25,*,33662,2025-06-13 10:46:36+00:00,0.0
17891,2025-06-13,10:47:06,Programma 1,170-195,3,Batch,4621,25,*,33583,2025-06-13 10:47:06+00:00,-1.0
18016,2025-06-13,10:47:54,Programma 1,170-195,4,Batch,4572,25,*,33456,2025-06-13 10:47:54+00:00,0.0
18072,2025-06-13,10:48:18,Programma 1,170-195,3,Batch,4580,25,*,33400,2025-06-13 10:48:18+00:00,0.0
18202,2025-06-13,10:49:11,Programma 1,170-195,4,Batch,4567,25,*,33264,2025-06-13 10:49:11+00:00,0.0
18261,2025-06-13,10:49:35,Programma 1,170-195,3,Batch,4637,25,*,33205,2025-06-13 10:49:35+00:00,0.0
18512,2025-06-13,10:51:14,Programma 1,170-195,4,Batch,4491,25,*,32945,2025-06-13 10:51:14+00:00,-1.0
18589,2025-06-13,10:51:51,Programma 1,170-195,3,Batch,4502,25,*,32866,2025-06-13 10:51:51+00:00,0.0
18789,2025-06-13,10:53:24,Programma 1,170-195,4,Batch,4476,25,*,32650,2025-06-13 10:53:24+00:00,-1.0
18828,2025-06-13,10:53:42,Programma 1,170-195,3,Batch,4581,25,*,32608,2025-06-13 10:53:42+00:00,0.0
19042,2025-06-13,10:55:29,Programma 1,170-195,4,Batch,4531,25,*,32345,2025-06-13 10:55:29+00:00,-1.0
19142,2025-06-13,10:57:03,Programma 1,170-195,3,Batch,4528,25,*,32238,2025-06-13 10:57:03+00:00,-1.0
19431,2025-06-13,10:59:38,Programma 1,170-195,4,Batch,4630,25,*,31937,2025-06-13 10:59:38+00:00,0.0
19537,2025-06-13,11:00:30,Programma 1,170-195,3,Batch,4641,25,*,31824,2025-06-13 11:00:30+00:00,-1.0
19770,2025-06-13,11:02:27,Programma 1,170-195,4,Batch,4650,25,*,31576,2025-06-13 11:02:27+00:00,-1.0
19897,2025-06-13,11:03:26,Programma 1,170-195,3,Batch,4597,25,*,31440,2025-06-13 11:03:26+00:00,-1.0
20085,2025-06-13,11:05:06,Programma 1,170-195,4,Batch,4606,25,*,31214,2025-06-13 11:05:06+00:00,0.0
